source_file,field,source_value,bulgarian_display,technical_only,unexpected_ascii_words,forbidden_tokens,user_mode_pass
models/v91/v91_budget_aware_system_builder_model.json,mode,reduced,Ограничен режим,False,,,True
models/v91/v91_budget_aware_system_builder_model.json,label,"Редуцирана система: Защитно ядро от финалния фиш, 9 числа, 8 комбинации","Редуцирана система: Защитно ядро от финалния фиш, 9 числа, 8 комбинации",False,,,True
models/v91/v91_budget_aware_system_builder_model.json,label,"Редуцирана система: Защитно ядро от финалния фиш, 9 числа, 12 комбинации","Редуцирана система: Защитно ядро от финалния фиш, 9 числа, 12 комбинации",False,,,True
models/v91/v91_budget_aware_system_builder_model.json,label,"Редуцирана система: Защитно ядро от финалния фиш, 9 числа, 16 комбинации","Редуцирана система: Защитно ядро от финалния фиш, 9 числа, 16 комбинации",False,,,True
models/v91/v91_budget_aware_system_builder_model.json,label,"Редуцирана система: Моделно ядро от претеглените сигнали, 9 числа, 4 комбинации","Редуцирана система: Моделно ядро от претеглените сигнали, 9 числа, 4 комбинации",False,,,True
models/v91/v91_budget_aware_system_builder_model.json,label,"Редуцирана система: Моделно ядро от претеглените сигнали, 9 числа, 8 комбинации","Редуцирана система: Моделно ядро от претеглените сигнали, 9 числа, 8 комбинации",False,,,True
models/v91/v91_budget_aware_system_builder_model.json,label,"Редуцирана система: Моделно ядро от претеглените сигнали, 9 числа, 12 комбинации","Редуцирана система: Моделно ядро от претеглените сигнали, 9 числа, 12 комбинации",False,,,True
models/v91/v91_budget_aware_system_builder_model.json,label,"Редуцирана система: Моделно ядро от претеглените сигнали, 9 числа, 16 комбинации","Редуцирана система: Моделно ядро от претеглените сигнали, 9 числа, 16 комбинации",False,,,True
models/v91/v91_budget_aware_system_builder_model.json,label,"Редуцирана система: Хибридно ядро, 9 числа, 4 комбинации","Редуцирана система: Хибридно ядро, 9 числа, 4 комбинации",False,,,True
models/v91/v91_budget_aware_system_builder_model.json,label,"Редуцирана система: Хибридно ядро, 9 числа, 8 комбинации","Редуцирана система: Хибридно ядро, 9 числа, 8 комбинации",False,,,True
models/v91/v91_budget_aware_system_builder_model.json,label,"Редуцирана система: Хибридно ядро, 9 числа, 12 комбинации","Редуцирана система: Хибридно ядро, 9 числа, 12 комбинации",False,,,True
models/v91/v91_budget_aware_system_builder_model.json,label,"Редуцирана система: Хибридно ядро, 9 числа, 16 комбинации","Редуцирана система: Хибридно ядро, 9 числа, 16 комбинации",False,,,True
models/v94/v94_active_budget_plan_tracker_model.json,status,ACTIVE,Активен,False,,,True
models/v99/v99_final_user_dashboard_model.json,status,готово,готово,False,,,True
models/v99/v99_final_user_dashboard_model.json,status,проверено,проверено,False,,,True
reports/decisions/v147/DEC-147-0e11bccbcb-46770765b8.json,title,Experimental Evidence Synthesis & Research Decision Gate,Обобщаване на експерименталните доказателства и решение за изследователските модели,False,,,True
reports/decisions/v147/DEC-147-0e11bccbcb-46770765b8.json,reason,No comparison in the Step 144–146 evidence chain demonstrates robust positive superiority. The current neural configuration is therefore paused and archived; production promotion remains blocked.,"Нито едно сравнение във веригата от доказателства за етапи 144–146 не показва устойчиво положително превъзходство. Затова текущата невронна конфигурация е спряна и архивирана, а допускането до работния режим остава блокирано.",False,,,True
reports/experiments/v144/EXP-144-0e11bccbcb-98bfe5488b.json,title,Walk-forward frequency baseline versus uniform-random baseline,Последователна историческа проверка на честотния спрямо случайния базов модел,False,,,True
reports/experiments/v144/EXP-144-0e11bccbcb-98bfe5488b.json,strategy,frequency_walk_forward,Честотен модел,False,,,True
reports/experiments/v144/EXP-144-0e11bccbcb-98bfe5488b.json,strategy,uniform_random,Равномерно случаен,False,,,True
reports/experiments/v144/EXP-144-0e11bccbcb-98bfe5488b.json,interpretation,The frequency baseline does not exceed the random-trial mean on this historical holdout.,Честотният базов модел не превъзхожда средния резултат на случайния модел върху този исторически период за независима проверка.,False,,,True
reports/experiments/v145/EXP-145-0e11bccbcb-f2843280b3.json,title,"Neural dynamics sandbox versus frequency, recency and uniform-random baselines","Лаборатория за невронна динамика спрямо честотен, скорошен и случаен базов модел",False,,,True
reports/experiments/v145/EXP-145-0e11bccbcb-f2843280b3.json,strategy,neural_dynamics_reservoir,Невронна динамика,False,,,True
reports/experiments/v145/EXP-145-0e11bccbcb-f2843280b3.json,strategy,recency_weighted_walk_forward,Модел на скорошната активност,False,,,True
reports/experiments/v145/EXP-145-0e11bccbcb-f2843280b3.json,interpretation,The neural-dynamics sandbox did not pass the promotion gate on this historical holdout. It remains research-only and is not connected to ticket generation.,Лабораторията за невронна динамика не изпълни условията за допускане в този исторически период за независима проверка. Моделът остава само за изследване и не участва в генерирането на комбинации.,False,,,True
reports/experiments/v146/EXP-146-0e11bccbcb-0e4ec3757b.json,title,"Controlled multi-seed, multi-period neural robustness validation",Контролирана проверка на устойчивостта на невронния модел с няколко начални стойности и исторически периода,False,,,True
reports/experiments/v146/EXP-146-0e11bccbcb-0e4ec3757b.json,strategy,recent_window_frequency,Честотен модел в скорошен прозорец,False,,,True
reports/experiments/v146/EXP-146-0e11bccbcb-0e4ec3757b.json,strategy,frequency_recency_blend,Смесен честотен и скорошен модел,False,,,True
reports/experiments/v146/EXP-146-0e11bccbcb-0e4ec3757b.json,strategy,uniform_random_mean,Среден резултат — случаен модел,False,,,True
reports/experiments/v146/EXP-146-0e11bccbcb-0e4ec3757b.json,interpretation,"The neural robustness experiment did not pass every multi-seed, multi-period confidence and stability gate. The model remains research-only and isolated from ticket generation.",Проверката за устойчивост на невронния модел не изпълни всички изисквания за доверителност и стабилност при различните начални стойности и исторически периоди. Моделът остава само за изследване и е отделен от генерирането на комбинации.,False,,,True
reports/v106_2_post_draw_historical_schema_sync_summary.json,check,dataset_files_exist,Файловете с данни са налични,False,,,True
reports/v106_2_post_draw_historical_schema_sync_summary.json,check,post_draw_row_counts_synced,Броят на редовете след тиража е синхронизиран,False,,,True
reports/v106_2_post_draw_historical_schema_sync_summary.json,check,latest_draw_has_six_numbers,Последният тираж съдържа шест числа,False,,,True
reports/v106_2_post_draw_historical_schema_sync_summary.json,check,latest_draw_numbers_valid,Последен тираж числа валиден,False,,,True
reports/v108_user_menu_live_status_sync_summary.json,check,user_menu_uses_live_status_loader,Потребителското меню използва актуално зареждане на състоянието,False,,,True
reports/v108_user_menu_live_status_sync_summary.json,check,user_menu_not_bound_to_v86_dataset_metrics,Потребителското меню не зависи от показателите на v86,False,,,True
reports/v108_user_menu_live_status_sync_summary.json,check,live_dataset_rows_current,В реално време данни комбинации текущ,False,,,True
reports/v108_user_menu_live_status_sync_summary.json,check,live_latest_draw_current,В реално време последен тираж текущ,False,,,True
reports/v108_user_menu_live_status_sync_summary.json,check,post_draw_sync_green,Синхронизацията след тиража е успешна,False,,,True
reports/v108_user_menu_live_status_sync_summary.json,check,training_policy_green,Обучаващи правило ЗЕЛЕНО,False,,,True
reports/v109_1_journal_ui_bulgarian_polish_summary.json,check,section_exists,Раздел наличен,False,,,True
reports/v109_1_journal_ui_bulgarian_polish_summary.json,check,friendly_refresh_button,Разбираем бутон за обновяване,False,,,True
reports/v109_1_journal_ui_bulgarian_polish_summary.json,check,friendly_ticket_mode,Разбираем режим за фишове,False,,,True
reports/v109_1_journal_ui_bulgarian_polish_summary.json,check,friendly_status_label,Разбираемо наименование на състоянието,False,,,True
reports/v109_1_journal_ui_bulgarian_polish_summary.json,check,visual_number_balls,Визуални топки с числа,False,,,True
reports/v109_1_journal_ui_bulgarian_polish_summary.json,check,technical_paths_softened,Техническите пътища са представени разбираемо,False,,,True
reports/v109_1_journal_ui_bulgarian_polish_summary.json,check,translated_table_headers,Заглавията на таблиците са преведени,False,,,True
reports/v109_1_journal_ui_bulgarian_polish_summary.json,check,no_broken_cyrillic,Няма повредена кирилица,False,,,True
reports/v109_2_ticket_pack_4line_journal_summary.json,title,Фиш 1 — Основен модел,Фиш 1 — Основен модел,False,,,True
reports/v109_2_ticket_pack_4line_journal_summary.json,strategy,основен модел,основен модел,False,,,True
reports/v109_2_ticket_pack_4line_journal_summary.json,role,основна комбинация,основна комбинация,False,,,True
reports/v109_2_ticket_pack_4line_journal_summary.json,note,включен във финалния пакет,включен във финалния пакет,False,,,True
reports/v109_2_ticket_pack_4line_journal_summary.json,role,резервна комбинация,резервна комбинация,False,,,True
reports/v109_2_ticket_pack_4line_journal_summary.json,note,пази като резервен вариант,пази като резервен вариант,False,,,True
reports/v109_2_ticket_pack_4line_journal_summary.json,title,Фиш 2 — Резервен модел,Фиш 2 — Резервен модел,False,,,True
reports/v109_2_ticket_pack_4line_journal_summary.json,strategy,резервен модел,резервен модел,False,,,True
reports/v109_2_ticket_pack_4line_journal_summary.json,role,само наблюдение,само наблюдение,False,,,True
reports/v109_2_ticket_pack_4line_journal_summary.json,note,не влиза в основния пакет,не влиза в основния пакет,False,,,True
reports/v109_2_ticket_pack_4line_journal_summary.json,title,Фиш 3 — Разширено покритие,Фиш 3 — Разширено покритие,False,,,True
reports/v109_2_ticket_pack_4line_journal_summary.json,strategy,разширено покритие,разширено покритие,False,,,True
reports/v109_2_ticket_pack_4line_journal_summary.json,role,активен план,активен план,False,,,True
reports/v109_2_ticket_pack_4line_journal_summary.json,note,Ред от active plan v94.,Ред от активния план v94.,False,,,True
reports/v109_2_ticket_pack_4line_journal_summary.json,check,cards_created,Картите са създадени,False,,,True
reports/v109_2_ticket_pack_4line_journal_summary.json,check,three_ticket_suggestion_available,Налично е предложение с три фиша,False,,,True
reports/v109_2_ticket_pack_4line_journal_summary.json,check,each_ticket_has_four_lines,Всеки фиш съдържа четири комбинации,False,,,True
reports/v109_2_ticket_pack_4line_journal_summary.json,check,all_suggested_lines_valid,Всички предложени комбинации валиден,False,,,True
reports/v109_sqlite_played_tickets_journal_summary.json,reason,disabled,Изключено,False,,,True
reports/v109_sqlite_played_tickets_journal_summary.json,check,sqlite_db_exists,Локалната SQLite база е налична,False,,,True
reports/v109_sqlite_played_tickets_journal_summary.json,check,draw_entries_table_ready,Таблицата с въведени тиражи е готова,False,,,True
reports/v109_sqlite_played_tickets_journal_summary.json,check,latest_dataset_draw_valid,Последен данни тираж валиден,False,,,True
reports/v109_sqlite_played_tickets_journal_summary.json,check,csv_exports_written,CSV файловете за износ са записани,False,,,True
reports/v110_user_friendly_ui_polish_summary.json,check,target_files_present,Целевите файлове са налични,False,,,True
reports/v110_user_friendly_ui_polish_summary.json,check,no_broken_cyrillic_markers,Няма маркери за повредена кирилица,False,,,True
reports/v110_user_friendly_ui_polish_summary.json,check,visible_developer_terms_reduced,Видимите технически термини са намалени,False,,,True
reports/v111_1_prize_import_parser_fix_summary.json,status,PRIZE_IMPORT_PARSER_FIXED,Прочитането на данните за печалбите е поправено,False,,,True
reports/v111_1_prize_import_parser_fix_summary.json,note,Импортирано от официалната страница на Български спортен тотализатор.,Импортирано от официалната страница на Български спортен тотализатор.,False,,,True
reports/v111_1_prize_import_parser_fix_summary.json,check,sample_draw_parsed,Примерният тираж е прочетен,False,,,True
reports/v111_1_prize_import_parser_fix_summary.json,check,sample_numbers_parsed,Примерните числа са прочетени,False,,,True
reports/v111_1_prize_import_parser_fix_summary.json,check,sample_winners_parsed,Примерните печеливши са прочетени,False,,,True
reports/v111_1_prize_import_parser_fix_summary.json,check,sample_jackpot_parsed,Примерният джакпот е прочетен,False,,,True
reports/v111_1_prize_import_parser_fix_summary.json,check,cyrillic_safe,Кирилицата е защитена,False,,,True
reports/v111_2_prize_import_live_fallback_summary.json,status,PRIZE_IMPORT_LIVE_FALLBACK_READY,Резервното импортиране на печалби в реално време е готово,False,,,True
reports/v111_2_prize_import_live_fallback_summary.json,check,title_page_parsed,Основната страница е прочетена,False,,,True
reports/v111_2_prize_import_live_fallback_summary.json,check,fallback_page_parsed,Резервната страница е прочетена,False,,,True
reports/v111_2_prize_import_live_fallback_summary.json,check,fallback_numbers,Числа от резервния източник,False,,,True
reports/v111_2_prize_import_live_fallback_summary.json,check,fallback_winners,Печеливши от резервния източник,False,,,True
reports/v111_5_prize_import_table_parser_fix.json,status,PRIZE_IMPORT_TABLE_PARSER_FIXED,Прочитането на таблицата с печалби е поправено,False,,,True
reports/v111_6_prize_import_captcha_safe_manual_import.json,status,PRIZE_IMPORT_CAPTCHA_SAFE_MANUAL_READY,Ръчното импортиране при CAPTCHA е готово,False,,,True
reports/v111_8_verified_2026_prize_history_import_report.json,check,row_count,Ред брой,False,,,True
reports/v111_8_verified_2026_prize_history_import_report.json,check,draw_range,Тираж диапазон,False,,,True
reports/v111_8_verified_2026_prize_history_import_report.json,check,year,Година,False,,,True
reports/v111_8_verified_2026_prize_history_import_report.json,check,numbers_valid,Числа валиден,False,,,True
reports/v111_8_verified_2026_prize_history_import_report.json,check,winner_rows,Редове с печеливши,False,,,True
reports/v111_8_verified_2026_prize_history_import_report.json,check,has_six_event,Има събитие с шест числа,False,,,True
reports/v111_prize_winner_history_summary.json,mode,verified_2026_manual_screenshots,Потвърдено чрез ръчно прегледани изображения за 2026 г.,False,,,True
reports/v111_prize_winner_history_summary.json,check,sqlite_table_ready,Sqlite таблица готов,False,,,True
reports/v111_prize_winner_history_summary.json,check,csv_export_ready,Csv износ готов,False,,,True
reports/v111_prize_winner_history_summary.json,check,importer_ready,Импортирането е готово,False,,,True
reports/v111_prize_winner_history_summary.json,check,has_imported_rows,Има импортирано комбинации,False,,,True
reports/v115_play_decision_center_report.json,status,PLAY_DECISION_READY,Решението за игра е готово,False,,,True
reports/v115_play_decision_center_report.json,title,Основен фиш,Основен фиш,False,,,True
reports/v115_play_decision_center_report.json,status,безопасен вариант,безопасен вариант,False,,,True
reports/v115_play_decision_center_report.json,title,Балансиран пакет,Балансиран пакет,False,,,True
reports/v115_play_decision_center_report.json,status,по избор,по избор,False,,,True
reports/v115_play_decision_center_report.json,title,Разширен пакет,Разширен пакет,False,,,True
reports/v115_play_decision_center_report.json,status,препоръчан,препоръчан,False,,,True
reports/v116_played_pack_lock_report.json,status,PLAYED_PACK_LOCK_READY,Заключването на изиграния пакет е готово,False,,,True
reports/v116_played_pack_lock_report.json,status,Проверен,Проверен,False,,,True
reports/v117_real_ticket_pack_builder_summary.json,title,Фиш 1 — Финален план · основни редове,Фиш 1 — Финален план · основни редове,False,,,True
reports/v117_real_ticket_pack_builder_summary.json,strategy,финален план,финален план,False,,,True
reports/v117_real_ticket_pack_builder_summary.json,title,Фиш 2 — Финален план · резервни редове,Фиш 2 — Финален план · резервни редове,False,,,True
reports/v117_real_ticket_pack_builder_summary.json,title,Фиш 3 — Допълващ модел извън финалната таблица,Фиш 3 — Допълващ модел извън финалната таблица,False,,,True
reports/v117_real_ticket_pack_builder_summary.json,strategy,допълващ модел,допълващ модел,False,,,True
reports/v117_real_ticket_pack_builder_summary.json,role,допълващ модел,допълващ модел,False,,,True
reports/v117_real_ticket_pack_builder_summary.json,check,requested_ticket_count,Заявен брой фишове,False,,,True
reports/v117_real_ticket_pack_builder_summary.json,check,all_lines_have_valid_numbers,Всички комбинации съдържат валидни числа,False,,,True
reports/v117_real_ticket_pack_builder_summary.json,check,no_duplicate_combinations_inside_pack,В пакета няма дублирани комбинации,False,,,True
reports/v117_real_ticket_pack_builder_summary.json,check,copy_text_available,Текстът за копиране е наличен,False,,,True
reports/v118_model_system_ticket_builder_summary.json,title,Системен фиш 1,Системен фиш 1,False,,,True
reports/v118_model_system_ticket_builder_summary.json,strategy,системен модел,системен модел,False,,,True
reports/v118_model_system_ticket_builder_summary.json,role,ядро + моделна сила,ядро + моделна сила,False,,,True
reports/v118_model_system_ticket_builder_summary.json,role,различно покритие,различно покритие,False,,,True
reports/v118_model_system_ticket_builder_summary.json,role,баланс ниски/средни/високи,баланс ниски/средни/високи,False,,,True
reports/v118_model_system_ticket_builder_summary.json,role,покритие на двойки,покритие на двойки,False,,,True
reports/v118_model_system_ticket_builder_summary.json,title,Системен фиш 2,Системен фиш 2,False,,,True
reports/v118_model_system_ticket_builder_summary.json,title,Системен фиш 3,Системен фиш 3,False,,,True
reports/v118_model_system_ticket_builder_summary.json,check,model_numbers_available,Моделните числа са налични,False,,,True
reports/v118_model_system_ticket_builder_summary.json,check,core_has_requested_size,Основният набор е с желания размер,False,,,True
reports/v118_model_system_ticket_builder_summary.json,check,combinations_created,Комбинации създадено,False,,,True
reports/v118_model_system_ticket_builder_summary.json,check,all_combinations_valid,Всички комбинации валиден,False,,,True
reports/v118_model_system_ticket_builder_summary.json,check,no_duplicate_combinations,Номер дубликат комбинации,False,,,True
reports/v118_model_system_ticket_builder_summary.json,check,default_real_pack_shape,Стандартна структура на реалния пакет,False,,,True
reports/v118_model_system_ticket_builder_summary.json,check,current_pack_link_available,Връзката към текущия пакет е налична,False,,,True
reports/v40_normalized_draw_events_report.json,status,PASS,ПРЕМИНАТО,False,,,True
reports/v41_bst_official_archive_audit.json,status,audit_only_no_model_retrain,Само проверка — без преобучение на моделите,False,,,True
reports/v41_bst_official_archive_audit.json,reason,no_valid_rows,Номер валиден комбинации,False,,,True
reports/v41_bst_official_archive_audit.json,reason,download_failed,Изтеглянето е неуспешно,False,,,True
reports/v41_canonical_draw_events_audit.json,status,canonical_dataset_built_no_model_retrain,Каноничните данни са изградени без преобучение на моделите,False,,,True
reports/v41_model_retraining_summary.json,status,v41_model_retraining_completed,V41 модел преобучение Завършен,False,,,True
reports/v41_training_readiness_audit.json,status,training_ready_review_required_no_retrain,Готово за обучение; необходим е преглед; без автоматично преобучение,False,,,True
reports/v41_training_readiness_audit.json,reason,Canonical данни has valid main draw events and no duplicate keys. Bonus numbers are unavailable and must not be invented.,Каноничните данни съдържат валидни основни тегления без дублирани ключове. Допълнителните числа не са налични и не трябва да се измислят.,False,,,True
reports/v45_training_summary.json,status,v45_training_pipeline_completed,V45 обучаващи верига Завършен,False,,,True
reports/v50_pair_group_summary.json,status,v50_pair_group_intelligence_completed,Анализът на двойки и групи v50 е завършен,False,,,True
reports/v51_ticket_portfolio_summary.json,status,v51_ticket_portfolio_intelligence_completed,Анализът на портфейла от фишове v51 е завършен,False,,,True
reports/v55_number_profile_summary.json,status,Активно напоследък,Активно напоследък,False,,,True
reports/v55_number_profile_summary.json,status,Силно закъсняло,Силно закъсняло,False,,,True
reports/v55_number_profile_summary.json,status,Нормален ритъм,Нормален ритъм,False,,,True
reports/v55_number_profile_summary.json,status,Закъсняло,Закъсняло,False,,,True
reports/v56_draw_similarity_summary.json,status,Валидна,Валидна,False,,,True
reports/v74_1_latest_selective_sync_result.json,role,"Проверява данни синхрон, Step 76–79 артефакти, sync планове, compile, JSON/CSV parse и кирилица преди финалния sync контрол.","Проверява синхронизацията на данните, артефактите от етапи 76–79, плановете за синхронизация, компилацията, прочитането на JSON/CSV и кирилицата преди финалната проверка.",False,,,True
reports/v74_1_latest_selective_sync_result.json,role,Финален готовност за предаване и чист ZIP контролен слой след Step 81.,Финален готовност за предаване и чист ZIP контролен слой след Етап 81.,False,,,True
reports/v74_1_latest_selective_sync_result.json,category,Контрол на синхрона,Контрол на синхрона,False,,,True
reports/v74_1_latest_selective_sync_result.json,role,"Финален контролен слой за проверка на model artifacts, dependency map и sync status.","Финален контролен слой за проверка на моделните артефакти, картата на зависимостите и състоянието на синхронизацията.",False,,,True
data/v84_model_forward_test_snapshots.csv,status,чака реален тираж,чака реален тираж,False,,,True
reports/r/r_distribution_tests.csv,note,Chi-square test against uniform number frequency.,Хи-квадрат тест спрямо равномерна честота на числата.,False,,,True
reports/r/r_distribution_tests.csv,note,Average sum of six numbers.,Средна сума на шестте числа.,False,,,True
reports/r/r_distribution_tests.csv,note,Standard deviation of draw sums.,Стандартно отклонение на сумите в тиражите.,False,,,True
reports/r/r_distribution_tests.csv,note,Average odd count.,Среден брой нечетни числа.,False,,,True
reports/r/r_distribution_tests.csv,note,Average low count where low <= 24.,"Среден брой ниски числа, където ниско число е до 24 включително.",False,,,True
reports/r/r_distribution_tests.csv,note,Average spread between max and min number.,Среден диапазон между най-голямото и най-малкото число.,False,,,True
reports/v111_8_quarantined_invalid_prize_rows.csv,note,Импортирано от неофициален исторически архив VirtBG. Паричните суми са в BGN в източника и са конвертирани към EUR по фиксиран курс 1 EUR = 1.95583 BGN. Проверка по числа: не.,Импортирано от неофициален исторически архив VirtBG. Паричните суми са в BGN в източника и са конвертирани към EUR по фиксиран курс 1 EUR = 1.95583 BGN. Проверка по числа: не.,False,,,True
reports/v116_1_real_ticket_pack_ui_polish_checklist.csv,check,real_ticket_pack_cards,Карти на реалния пакет с фишове,False,,,True
reports/v116_1_real_ticket_pack_ui_polish_checklist.csv,note,UI can render physical ticket cards.,Интерфейсът може да показва карти на хартиените фишове.,False,,,True
reports/v116_1_real_ticket_pack_ui_polish_checklist.csv,check,four_lines_per_ticket_rule,Правило за четири комбинации във фиш,False,,,True
reports/v116_1_real_ticket_pack_ui_polish_checklist.csv,note,Each saved real ticket should have 4 combinations.,Всеки запазен реален фиш трябва да съдържа 4 комбинации.,False,,,True
reports/v116_1_real_ticket_pack_ui_polish_checklist.csv,check,technical_fields_softened,Техническите полета са представени разбираемо,False,,,True
reports/v116_1_real_ticket_pack_ui_polish_checklist.csv,note,Main UI uses Bulgarian labels and hides raw ids from card titles.,Основният интерфейс използва български наименования и скрива вътрешните идентификатори от заглавията на картите.,False,,,True
reports/v116_1_real_ticket_pack_ui_polish_checklist.csv,note,Played package can be copied as plain text.,Изиграният пакет може да бъде копиран като обикновен текст.,False,,,True
reports/v148_active_locked_evaluation_packages.csv,method,neural_dynamics_frozen_ensemble,Замразен ансамбъл с невронна динамика,False,,,True
reports/v148_active_locked_evaluation_packages.csv,method,frequency_walk_forward,Честотен модел,False,,,True
reports/v148_active_locked_evaluation_packages.csv,method,recency_weighted_walk_forward,Модел на скорошната активност,False,,,True
reports/v148_active_locked_evaluation_packages.csv,method,recent_window_frequency,Честотен модел в скорошен прозорец,False,,,True
reports/v148_active_locked_evaluation_packages.csv,method,frequency_recency_blend,Смесен честотен и скорошен модел,False,,,True
reports/v149_removed_current_tree_files.csv,reason,raw_source_alias_removed,Дублиращото име на суровия източник е премахнато,False,,,True
reports/v149_removed_current_tree_files.csv,reason,personal_local_journal_removed_from_public_tree,Личният локален дневник е премахнат от публичното дърво,False,,,True
reports/v149_removed_current_tree_files.csv,reason,timestamp_only_model_snapshot_removed,"Премахнато е моделно копие, различаващо се само по времевия печат",False,,,True
reports/v149_removed_current_tree_files.csv,reason,exact_duplicate_launcher,Премахнат е идентичен стартиращ файл,False,,,True
reports/v82_release_file_manifest.csv,note,Included in списък на файловете,Включено в списъка на файловете,True,,,True
