file,line,widget,source_text,bulgarian_display,technical_only,unexpected_ascii_words,forbidden_tokens,pass
src/v144_reproducible_experiment_registry_section.py,80,number_input,Тиражи за независима проверка,Тиражи за независима проверка,False,,,True
src/v144_reproducible_experiment_registry_section.py,87,number_input,Минимални обучаващи тиражи,Минимални обучаващи тиражи,False,,,True
src/v144_reproducible_experiment_registry_section.py,94,number_input,Комбинации в пакет,Комбинации в пакет,False,,,True
src/v144_reproducible_experiment_registry_section.py,102,number_input,Опити със случаен базов модел,Опити със случаен базов модел,False,,,True
src/v144_reproducible_experiment_registry_section.py,109,number_input,Размер на честотния набор,Размер на честотния набор,False,,,True
src/v144_reproducible_experiment_registry_section.py,116,number_input,Начална стойност за повторяемост,Начална стойност за повторяемост,False,,,True
src/v144_reproducible_experiment_registry_section.py,124,button,Изпълни и регистрирай проверката,Изпълни и регистрирай проверката,False,,,True
src/v144_reproducible_experiment_registry_section.py,158,expander,Технически подробности и криптографски подписи,Технически подробности и криптографски подписи,False,,,True
src/v144_reproducible_experiment_registry_section.py,162,caption,"Тези стойности са предназначени за възпроизводимост и одит, а не за ежедневна работа.","Тези стойности са предназначени за възпроизводимост и одит, а не за ежедневна работа.",False,,,True
src/v144_reproducible_experiment_registry_section.py,183,info,Все още няма регистрирани експерименти.,Все още няма регистрирани експерименти.,False,,,True
src/v144_reproducible_experiment_registry_section.py,129,spinner,Изпълнява се последователната историческа проверка...,Изпълнява се последователната историческа проверка...,False,,,True
src/v145_experimental_neural_dynamics_section.py,44,title,Лаборатория за невронна динамика,Лаборатория за невронна динамика,False,,,True
src/v145_experimental_neural_dynamics_section.py,45,caption,Сравнява невронен модел с по-прости базови модели чрез последователна историческа проверка.,Сравнява невронен модел с по-прости базови модели чрез последователна историческа проверка.,False,,,True
src/v145_experimental_neural_dynamics_section.py,51,warning,"Моделът е само за исторически изследвания. Не участва в работната верига, не създава реални фишове и не гарантира печалба.","Моделът е само за исторически изследвания. Не участва в работната верига, не създава реални фишове и не гарантира печалба.",False,,,True
src/v145_experimental_neural_dynamics_section.py,66,metric,Невронен модел,Невронен модел,False,,,True
src/v145_experimental_neural_dynamics_section.py,67,metric,Честотен модел,Честотен модел,False,,,True
src/v145_experimental_neural_dynamics_section.py,68,metric,Модел на скорошната активност,Модел на скорошната активност,False,,,True
src/v145_experimental_neural_dynamics_section.py,69,metric,Случаен модел,Случаен модел,False,,,True
src/v145_experimental_neural_dynamics_section.py,117,markdown,### Сравнение с базовите модели,### Сравнение с базовите модели,False,,,True
src/v145_experimental_neural_dynamics_section.py,118,caption,"Отрицателна средна разлика означава, че невронният модел е постигнал по-слаб среден резултат от съответния базов модел.","Отрицателна средна разлика означава, че невронният модел е постигнал по-слаб среден резултат от съответния базов модел.",False,,,True
src/v145_experimental_neural_dynamics_section.py,154,markdown,### Защити,### Защити,False,,,True
src/v145_experimental_neural_dynamics_section.py,155,markdown,"- Целевият тираж се използва за обучение едва след оценяването му.\n- Всички стратегии използват еднакъв брой комбинации.\n- Личният дневник не се отваря.\n- Не се изпълнява тежко преобучение на моделите.\n- Няма автоматично включване в реалните фишове, дори при положителен резултат.","- Целевият тираж се използва за обучение едва след оценяването му.\n- Всички стратегии използват еднакъв брой комбинации.\n- Личният дневник не се отваря.\n- Не се изпълнява тежко преобучение на моделите.\n- Няма автоматично включване в реалните фишове, дори при положителен резултат.",False,,,True
src/v145_experimental_neural_dynamics_section.py,73,success,"Проверката показва положителен резултат, но е необходима независима проверка преди каквато и да е работна употреба.","Проверката показва положителен резултат, но е необходима независима проверка преди каквато и да е работна употреба.",False,,,True
src/v145_experimental_neural_dynamics_section.py,80,info,Невронният модел не показва устойчиво предимство спрямо базовите модели. Той остава само за изследване.,Невронният модел не показва устойчиво предимство спрямо базовите модели. Той остава само за изследване.,False,,,True
src/v145_experimental_neural_dynamics_section.py,87,expander,Нова експериментална проверка,Нова експериментална проверка,False,,,True
src/v145_experimental_neural_dynamics_section.py,89,number_input,Тиражи за независима проверка,Тиражи за независима проверка,False,,,True
src/v145_experimental_neural_dynamics_section.py,90,number_input,Минимални обучаващи тиражи,Минимални обучаващи тиражи,False,,,True
src/v145_experimental_neural_dynamics_section.py,91,number_input,Комбинации в пакет,Комбинации в пакет,False,,,True
src/v145_experimental_neural_dynamics_section.py,92,number_input,Опити със случаен базов модел,Опити със случаен базов модел,False,,,True
src/v145_experimental_neural_dynamics_section.py,95,number_input,Размер на набора кандидати,Размер на набора кандидати,False,,,True
src/v145_experimental_neural_dynamics_section.py,96,number_input,Коефициент за скорошна активност,Коефициент за скорошна активност,False,,,True
src/v145_experimental_neural_dynamics_section.py,97,number_input,Размер на невронния резервоар,Размер на невронния резервоар,False,,,True
src/v145_experimental_neural_dynamics_section.py,98,number_input,Коефициент на пропускане,Коефициент на пропускане,False,,,True
src/v145_experimental_neural_dynamics_section.py,101,number_input,Спектрален радиус,Спектрален радиус,False,,,True
src/v145_experimental_neural_dynamics_section.py,102,number_input,Коефициент за регуляризация,Коефициент за регуляризация,False,,,True
src/v145_experimental_neural_dynamics_section.py,103,number_input,Степен на оценката,Степен на оценката,False,,,True
src/v145_experimental_neural_dynamics_section.py,104,number_input,Начална стойност за повторяемост,Начална стойност за повторяемост,False,,,True
src/v145_experimental_neural_dynamics_section.py,106,button,Изпълни и регистрирай експеримента,Изпълни и регистрирай експеримента,False,,,True
src/v145_experimental_neural_dynamics_section.py,129,info,Все още няма резултати за сравнение.,Все още няма резултати за сравнение.,False,,,True
src/v145_experimental_neural_dynamics_section.py,131,expander,Статистически и технически подробности,Статистически и технически подробности,False,,,True
src/v145_experimental_neural_dynamics_section.py,133,caption,"Този раздел съдържа параметрите на модела, статистическите проверки и резултатите по отделни тиражи.","Този раздел съдържа параметрите на модела, статистическите проверки и резултатите по отделни тиражи.",False,,,True
src/v145_experimental_neural_dynamics_section.py,114,success,Експериментът е завършен и регистриран.,Експериментът е завършен и регистриран.,False,,,True
src/v145_experimental_neural_dynamics_section.py,151,markdown,#### Резултати по отделни тиражи,#### Резултати по отделни тиражи,False,,,True
src/v145_experimental_neural_dynamics_section.py,107,spinner,Изпълнява се историческата проверка на невронния модел...,Изпълнява се историческата проверка на невронния модел...,False,,,True
src/v146_controlled_neural_robustness_section.py,44,title,Проверка за устойчивост на невронния модел,Проверка за устойчивост на невронния модел,False,,,True
src/v146_controlled_neural_robustness_section.py,45,caption,Проверява дали резултатът се запазва при различни начални стойности и различни исторически периоди.,Проверява дали резултатът се запазва при различни начални стойности и различни исторически периоди.,False,,,True
src/v146_controlled_neural_robustness_section.py,51,warning,Това е исторически експеримент само за изследване. Няма връзка с работната верига или с реалните фишове.,Това е исторически експеримент само за изследване. Няма връзка с работната верига или с реалните фишове.,False,,,True
src/v146_controlled_neural_robustness_section.py,69,metric,Невронен модел,Невронен модел,False,,,True
src/v146_controlled_neural_robustness_section.py,70,metric,Честотен модел,Честотен модел,False,,,True
src/v146_controlled_neural_robustness_section.py,71,metric,Модел на скорошната активност,Модел на скорошната активност,False,,,True
src/v146_controlled_neural_robustness_section.py,72,metric,Случаен модел,Случаен модел,False,,,True
src/v146_controlled_neural_robustness_section.py,75,metric,Независими изпълнения,Независими изпълнения,False,,,True
src/v146_controlled_neural_robustness_section.py,77,metric,Решение,Решение,False,,,True
src/v146_controlled_neural_robustness_section.py,97,button,Повтори официалната проверка за устойчивост,Повтори официалната проверка за устойчивост,False,,,True
src/v146_controlled_neural_robustness_section.py,108,markdown,### Сравнение с базовите модели,### Сравнение с базовите модели,False,,,True
src/v146_controlled_neural_robustness_section.py,109,caption,Положителна средна разлика означава по-добър резултат на невронния модел. За допускане обаче е необходимо предимството да бъде устойчиво при всички проверки.,Положителна средна разлика означава по-добър резултат на невронния модел. За допускане обаче е необходимо предимството да бъде устойчиво при всички проверки.,False,,,True
src/v146_controlled_neural_robustness_section.py,122,markdown,### Условия за допускане,### Условия за допускане,False,,,True
src/v146_controlled_neural_robustness_section.py,123,caption,Всички условия трябва да бъдат изпълнени едновременно. Една непремината проверка е достатъчна моделът да остане само за изследване.,Всички условия трябва да бъдат изпълнени едновременно. Една непремината проверка е достатъчна моделът да остане само за изследване.,False,,,True
src/v146_controlled_neural_robustness_section.py,159,markdown,### Защити,### Защити,False,,,True
src/v146_controlled_neural_robustness_section.py,160,markdown,- Използват се три неприпокриващи се исторически периода.\n- Използват се пет отделни начални стойности.\n- Всеки целеви тираж се добавя към обучението едва след оценяването му.\n- Личният дневник и работната верига не се използват.\n- Дори положителен резултат не включва автоматично модела в реалните фишове.,- Използват се три неприпокриващи се исторически периода.\n- Използват се пет отделни начални стойности.\n- Всеки целеви тираж се добавя към обучението едва след оценяването му.\n- Личният дневник и работната верига не се използват.\n- Дори положителен резултат не включва автоматично модела в реалните фишове.,False,,,True
src/v146_controlled_neural_robustness_section.py,83,success,Всички условия за устойчивост са изпълнени. Това не включва автоматично модела в работната верига.,Всички условия за устойчивост са изпълнени. Това не включва автоматично модела в работната верига.,False,,,True
src/v146_controlled_neural_robustness_section.py,90,info,Резултатът не е достатъчно устойчив при различните начални стойности и исторически периоди. Моделът остава само за изследване.,Резултатът не е достатъчно устойчив при различните начални стойности и исторически периоди. Моделът остава само за изследване.,False,,,True
src/v146_controlled_neural_robustness_section.py,104,success,Проверката е завършена и резултатите са обновени.,Проверката е завършена и резултатите са обновени.,False,,,True
src/v146_controlled_neural_robustness_section.py,120,info,Няма налични резултати за сравнение.,Няма налични резултати за сравнение.,False,,,True
src/v146_controlled_neural_robustness_section.py,133,expander,Статистически и технически подробности,Статистически и технически подробности,False,,,True
src/v146_controlled_neural_robustness_section.py,134,caption,"Този раздел съдържа доверителни интервали, статистически проверки и резултати по отделни начални стойности и периоди.","Този раздел съдържа доверителни интервали, статистически проверки и резултати по отделни начални стойности и периоди.",False,,,True
src/v146_controlled_neural_robustness_section.py,102,spinner,Изпълняват се 15 контролирани исторически проверки...,Изпълняват се 15 контролирани исторически проверки...,False,,,True
src/v146_controlled_neural_robustness_section.py,149,markdown,#### Резултати по начални стойности,#### Резултати по начални стойности,False,,,True
src/v146_controlled_neural_robustness_section.py,154,markdown,#### Резултати по исторически периоди,#### Резултати по исторически периоди,False,,,True
src/v147_experimental_evidence_decision_section.py,49,title,Решение за изследователските модели,Решение за изследователските модели,False,,,True
src/v147_experimental_evidence_decision_section.py,50,caption,Обединява резултатите от предишните експерименти и показва на разбираем език дали невронният модел може да продължи към работна употреба.,Обединява резултатите от предишните експерименти и показва на разбираем език дали невронният модел може да продължи към работна употреба.,False,,,True
src/v147_experimental_evidence_decision_section.py,56,warning,Тази страница не прогнозира тиражи и не създава фишове. Тя служи само за безопасно изследователско решение.,Тази страница не прогнозира тиражи и не създава фишове. Тя служи само за безопасно изследователско решение.,False,,,True
src/v147_experimental_evidence_decision_section.py,69,metric,Използвани експерименти,Използвани експерименти,False,,,True
src/v147_experimental_evidence_decision_section.py,70,metric,Направени сравнения,Направени сравнения,False,,,True
src/v147_experimental_evidence_decision_section.py,71,metric,Устойчиво положителни,Устойчиво положителни,False,,,True
src/v147_experimental_evidence_decision_section.py,72,metric,Решение за работна употреба,Решение за работна употреба,False,,,True
src/v147_experimental_evidence_decision_section.py,76,metric,Текущ невронен модел,Текущ невронен модел,False,,,True
src/v147_experimental_evidence_decision_section.py,83,button,Преизчисли изследователското решение,Преизчисли изследователското решение,False,,,True
src/v147_experimental_evidence_decision_section.py,93,markdown,### Условия за решение,### Условия за решение,False,,,True
src/v147_experimental_evidence_decision_section.py,94,caption,"Зелена отметка означава, че условието е изпълнено. Червен знак означава, че условието все още не е изпълнено.","Зелена отметка означава, че условието е изпълнено. Червен знак означава, че условието все още не е изпълнено.",False,,,True
src/v147_experimental_evidence_decision_section.py,103,markdown,### Обобщение на доказателствата,### Обобщение на доказателствата,False,,,True
src/v147_experimental_evidence_decision_section.py,128,markdown,### Допустима следваща изследователска посока,### Допустима следваща изследователска посока,False,,,True
src/v147_experimental_evidence_decision_section.py,129,caption,Следващ експеримент е допустим само ако изпълнява всички условия по-долу.,Следващ експеримент е допустим само ако изпълнява всички условия по-долу.,False,,,True
src/v147_experimental_evidence_decision_section.py,139,markdown,### Защити,### Защити,False,,,True
src/v147_experimental_evidence_decision_section.py,140,markdown,"- Същият невронен модел не се донастройва върху вече използваните периоди.\n- Включването в работния режим остава блокирано без доказано устойчиво превъзходство.\n- Личният дневник, реалните фишове и работната верига не се използват.\n- Отрицателните резултати се пазят като валидно експериментално доказателство.","- Същият невронен модел не се донастройва върху вече използваните периоди.\n- Включването в работния режим остава блокирано без доказано устойчиво превъзходство.\n- Личният дневник, реалните фишове и работната верига не се използват.\n- Отрицателните резултати се пазят като валидно експериментално доказателство.",False,,,True
src/v147_experimental_evidence_decision_section.py,89,success,Решението е обновено успешно.,Решението е обновено успешно.,False,,,True
src/v147_experimental_evidence_decision_section.py,108,info,Все още няма налични сравнения.,Все още няма налични сравнения.,False,,,True
src/v147_experimental_evidence_decision_section.py,110,expander,Статистически и технически подробности,Статистически и технически подробности,False,,,True
src/v147_experimental_evidence_decision_section.py,114,caption,"Тук са пълните статистически полета, идентификаторите и контролните стойности. Те не са необходими за ежедневното използване на приложението.","Тук са пълните статистически полета, идентификаторите и контролните стойности. Те не са необходими за ежедневното използване на приложението.",False,,,True
src/v148_prospective_forward_test_section.py,44,title,Проспективна проверка,Проспективна проверка,False,,,True
src/v148_prospective_forward_test_section.py,45,caption,Предварително заключени пакети за оценяване и защитен дневник само с добавяне за бъдещи официални тиражи.,Предварително заключени пакети за оценяване и защитен дневник само с добавяне за бъдещи официални тиражи.,False,,,True
src/v148_prospective_forward_test_section.py,51,warning,"Това е протокол само за изследване. Показаните комбинации са пакети за оценяване, не са препоръки за реална игра и не гарантират печалба.","Това е протокол само за изследване. Показаните комбинации са пакети за оценяване, не са препоръки за реална игра и не гарантират печалба.",False,,,True
src/v148_prospective_forward_test_section.py,61,metric,Статус,Статус,False,,,True
src/v148_prospective_forward_test_section.py,62,metric,Оценени тиражи,Оценени тиражи,False,,,True
src/v148_prospective_forward_test_section.py,63,metric,Оставащи тиражи,Оставащи тиражи,False,,,True
src/v148_prospective_forward_test_section.py,65,metric,Следваща контролна точка,Следваща контролна точка,False,,,True
src/v148_prospective_forward_test_section.py,66,metric,Събития в защитения дневник,Събития в защитения дневник,False,,,True
src/v148_prospective_forward_test_section.py,67,metric,Цялост на дневника,Цялост на дневника,False,,,True
src/v148_prospective_forward_test_section.py,101,markdown,### Натрупани проспективни резултати,### Натрупани проспективни резултати,False,,,True
src/v148_prospective_forward_test_section.py,133,markdown,### Протоколни защити,### Протоколни защити,False,,,True
src/v148_prospective_forward_test_section.py,134,markdown,"- Прогнозата се заключва преди целевият тираж да влезе в основните данни.\n- Всяко събитие е свързано с предишното чрез SHA-256.\n- Тираж без предварително заключване се изключва и не се добавя впоследствие.\n- Параметрите на проверката са замразени; няма донастройване по време на 30-тиражния прозорец.\n- Резултатът се оценява преди наблюдаваният тираж да участва в следващото заключване.\n- След 10, 20 или 30 тиража няма автоматично допускане до работния режим.","- Прогнозата се заключва преди целевият тираж да влезе в основните данни.\n- Всяко събитие е свързано с предишното чрез SHA-256.\n- Тираж без предварително заключване се изключва и не се добавя впоследствие.\n- Параметрите на проверката са замразени; няма донастройване по време на 30-тиражния прозорец.\n- Резултатът се оценява преди наблюдаваният тираж да участва в следващото заключване.\n- След 10, 20 или 30 тиража няма автоматично допускане до работния режим.",False,,,True
src/v148_prospective_forward_test_section.py,81,info,В момента няма активно заключване преди тиража.,В момента няма активно заключване преди тиража.,False,,,True
src/v148_prospective_forward_test_section.py,85,button,Заключи следващия невидян тираж,Заключи следващия невидян тираж,False,,,True
src/v148_prospective_forward_test_section.py,93,button,Провери и оцени след официална синхронизация,Провери и оцени след официална синхронизация,False,,,True
src/v148_prospective_forward_test_section.py,113,info,Все още няма оценени бъдещи тиражи.,Все още няма оценени бъдещи тиражи.,False,,,True
src/v148_prospective_forward_test_section.py,117,markdown,### Оценени бъдещи тиражи,### Оценени бъдещи тиражи,False,,,True
src/v148_prospective_forward_test_section.py,120,expander,Активни заключени пакети за оценяване,Активни заключени пакети за оценяване,False,,,True
src/v148_prospective_forward_test_section.py,121,caption,Тези редове са само за прозрачност на проверката и не са предназначени за реална игра.,Тези редове са само за прозрачност на проверката и не са предназначени за реална игра.,False,,,True
src/v148_prospective_forward_test_section.py,128,expander,Технически дневник с SHA-256 подписи,Технически дневник с SHA-256 подписи,False,,,True
src/v148_prospective_forward_test_section.py,126,info,Няма активни заключени пакети за оценяване.,Няма активни заключени пакети за оценяване.,False,,,True
src/v150_ui_language_integrity_section.py,43,title,Контрол на езика и интерфейса,Контрол на езика и интерфейса,False,,,True
src/v150_ui_language_integrity_section.py,44,caption,"Задълбочена проверка на всички менюта, страници, динамични съобщения, таблици, статуси, кирилица и технически подробности.","Задълбочена проверка на всички менюта, страници, динамични съобщения, таблици, статуси, кирилица и технически подробности.",False,,,True
src/v150_ui_language_integrity_section.py,50,info,"Потребителският режим показва разбираеми наименования. Вътрешните идентификатори, подписи и UTC полета се виждат само при включени „Технически подробности“.","Потребителският режим показва разбираеми наименования. Вътрешните идентификатори, подписи и UTC полета се виждат само при включени „Технически подробности“.",False,,,True
src/v150_ui_language_integrity_section.py,59,metric,Проверени UI редове,Проверени UI редове,False,,,True
src/v150_ui_language_integrity_section.py,60,metric,Проверени заглавия на колони,Проверени заглавия на колони,False,,,True
src/v150_ui_language_integrity_section.py,61,metric,Непреведени заглавия,Непреведени заглавия,False,,,True
src/v150_ui_language_integrity_section.py,65,metric,Непреведени динамични текстове,Непреведени динамични текстове,False,,,True
src/v150_ui_language_integrity_section.py,66,metric,Регресии от визуалната проверка,Регресии от визуалната проверка,False,,,True
src/v150_ui_language_integrity_section.py,67,metric,Защитеното заключване,Защитеното заключване,False,,,True
src/v150_ui_language_integrity_section.py,77,button,Обнови проверката на интерфейса,Обнови проверката на интерфейса,False,,,True
src/v150_ui_language_integrity_section.py,84,markdown,### Покритие,### Покритие,False,,,True
src/v150_ui_language_integrity_section.py,122,markdown,### Правила за показване,### Правила за показване,False,,,True
src/v150_ui_language_integrity_section.py,123,markdown,"- Българският режим не показва смесени английски наименования в нормалния изглед.\n- Английският режим запазва английските наименования на основните потребителски елементи.\n- Вътрешните идентификатори, SHA-256 подписи, пътища и UTC полета са скрити по подразбиране.\n- Техническите данни остават достъпни чрез отделния превключвател в страничното меню.\n- Бутонът за внедряване и служебните Streamlit елементи са скрити от потребителския изглед.\n- Активното заключване за бъдещия тираж и замразеният оценяващ код не се променят.","- Българският режим не показва смесени английски наименования в нормалния изглед.\n- Английският режим запазва английските наименования на основните потребителски елементи.\n- Вътрешните идентификатори, SHA-256 подписи, пътища и UTC полета са скрити по подразбиране.\n- Техническите данни остават достъпни чрез отделния превключвател в страничното меню.\n- Бутонът за внедряване и служебните Streamlit елементи са скрити от потребителския изглед.\n- Активното заключване за бъдещия тираж и замразеният оценяващ код не се променят.",False,,,True
src/v150_ui_language_integrity_section.py,73,success,Глобалната проверка на интерфейса е успешна.,Глобалната проверка на интерфейса е успешна.,False,,,True
src/v150_ui_language_integrity_section.py,75,error,Има елементи за преглед в глобалната проверка на интерфейса.,Има елементи за преглед в глобалната проверка на интерфейса.,False,,,True
src/v150_ui_language_integrity_section.py,109,expander,Подробен одит на видимите текстове,Подробен одит на видимите текстове,False,,,True
src/v150_ui_language_integrity_section.py,79,success,Проверката е обновена.,Проверката е обновена.,False,,,True
src/v150_ui_language_integrity_section.py,79,warning,"Проверката е обновена, но има елементи за преглед.","Проверката е обновена, но има елементи за преглед.",False,,,True
src/v150_ui_language_integrity_section.py,120,info,Няма генериран подробен одит.,Няма генериран подробен одит.,False,,,True
src/v150_ui_language_integrity_section.py,116,success,Няма непреведени динамични потребителски текстове в българския режим.,Няма непреведени динамични потребителски текстове в българския режим.,False,,,True
src/v41_rules_aware_analysis_section.py,348,markdown,---,---,False,,,True
src/v41_rules_aware_analysis_section.py,350,header,🧠 Анализ на минали тегления,🧠 Анализ на минали тегления,False,,,True
src/v41_rules_aware_analysis_section.py,352,info,"Този екран не предсказва бъдещето. Той показва какво се получава, когато миналите тегления се разгледат по три различни начина.","Този екран не предсказва бъдещето. Той показва какво се получава, когато миналите тегления се разгледат по три различни начина.",False,,,True
src/v41_rules_aware_analysis_section.py,357,warning,Важно: лотарията е случайна игра. Показаните комбинации не са гаранция за печалба и не са сигурна прогноза.,Важно: лотарията е случайна игра. Показаните комбинации не са гаранция за печалба и не са сигурна прогноза.,False,,,True
src/v41_rules_aware_analysis_section.py,379,subheader,Три начина за анализ,Три начина за анализ,False,,,True
src/v41_rules_aware_analysis_section.py,381,write,Не е нужно да разбираш машинно обучение. Идеята е проста: показваме три различни начина да се погледне историята на тегленията.,Не е нужно да разбираш машинно обучение. Идеята е проста: показваме три различни начина да се погледне историята на тегленията.,False,,,True
src/v41_rules_aware_analysis_section.py,228,info,Не са намерени числа за този анализ.,Не са намерени числа за този анализ.,False,,,True
src/v41_rules_aware_analysis_section.py,290,subheader,Какво показва този екран?,Какво показва този екран?,False,,,True
src/v41_rules_aware_analysis_section.py,292,write,Приложението взима миналите тегления и прави три различни анализа. Всеки анализ предлага една комбинация от шест числа.,Приложението взима миналите тегления и прави три различни анализа. Всеки анализ предлага една комбинация от шест числа.,False,,,True
src/v41_rules_aware_analysis_section.py,305,caption,"Бонус числото не се използва тук, защото в текущите данни няма достатъчно надеждна информация за него.","Бонус числото не се използва тук, защото в текущите данни няма достатъчно надеждна информация за него.",False,,,True
src/v41_rules_aware_analysis_section.py,326,markdown,**Комбинация:**,**Комбинация:**,False,,,True
src/v41_rules_aware_analysis_section.py,366,warning,Не е намерен файлът с моделните предложения. Очакван файл: models/v41/v41_latest_predictions.json,Не е намерен файлът с моделните предложения. Очакван файл: models/v41/v41_latest_predictions.json,True,,,True
src/v41_rules_aware_analysis_section.py,398,subheader,Правилно тълкуване,Правилно тълкуване,False,,,True
src/v41_rules_aware_analysis_section.py,400,markdown,"\n            **Какво е това:**  \n            Статистическа ориентация върху минали тегления.\n\n            **Какво не е:**  \n            Не е сигурен фиш, не е гаранция и не може да знае бъдещото теглене.\n\n            **Защо е полезно:**  \n            Помага да сравниш различни подходи, без да смесва бонус числото с основните шест числа.\n            ","\n **Какво е това:** \n Статистическа ориентация върху минали тегления.\n\n **Какво не е:** \n Не е сигурен фиш, не е гаранция и не може да знае бъдещото теглене.\n\n **Защо е полезно:** \n Помага да сравниш различни подходи, без да смесва бонус числото с основните шест числа.\n ",False,,,True
src/v41_rules_aware_analysis_section.py,300,metric,Проверени минали тегления,Проверени минали тегления,False,,,True
src/v41_rules_aware_analysis_section.py,303,metric,Има изчислени комбинации,Има изчислени комбинации,False,,,True
src/v41_rules_aware_analysis_section.py,329,expander,Как се е държал този метод върху стари тегления?,Как се е държал този метод върху стари тегления?,False,,,True
src/v41_rules_aware_analysis_section.py,330,write,"Това е проверка върху минали тегления. Тя помага да сравним методите, но не казва какво ще стане в следващия тираж.","Това е проверка върху минали тегления. Тя помага да сравним методите, но не казва какво ще стане в следващия тираж.",False,,,True
src/v41_rules_aware_analysis_section.py,413,expander,Техническа информация,Техническа информация,False,,,True
src/v41_rules_aware_analysis_section.py,414,write,Версия на анализа: V41,Версия на анализа: V41,False,,,True
src/v41_rules_aware_analysis_section.py,415,write,Източник на комбинациите: models/v41/v41_latest_predictions.json,Източник на комбинациите: models/v41/v41_latest_predictions.json,True,,,True
src/v41_rules_aware_analysis_section.py,416,write,Източник на проверката: reports/v41_model_retraining_summary.json,Източник на проверката: reports/v41_model_retraining_summary.json,True,,summary,True
src/v41_rules_aware_analysis_section.py,341,metric,Средни съвпадения,Средни съвпадения,False,,,True
src/v41_rules_aware_analysis_section.py,344,metric,Най-много съвпадения,Най-много съвпадения,False,,,True
src/v44_final_ensemble_analysis_section.py,140,markdown,---,---,False,,,True
