source_file,source_key,bulgarian_label,technical_hidden_by_default,unexpected_ascii_words,forbidden_tokens,pass
models/v73/v73_ticket_pack_performance_tracker_model.json,best_ticket_id,Най-добър фиш идентификатор,False,,,True
models/v73/v73_ticket_pack_performance_tracker_model.json,best_combination_label,Най-добър комбинация наименование,False,,,True
models/v73/v73_ticket_pack_performance_tracker_model.json,best_hit_count,Най-добър попадение брой,False,,,True
models/v73/v73_ticket_pack_performance_tracker_model.json,package_unique_hits,Пакет уникални познати числа,False,,,True
models/v73/v73_ticket_pack_performance_tracker_model.json,package_unique_hit_numbers,Пакет уникални попадение числа,False,,,True
models/v73/v73_ticket_pack_performance_tracker_model.json,tickets_with_0_hits,Фишове с 0 познати числа,False,,,True
models/v73/v73_ticket_pack_performance_tracker_model.json,tickets_with_1_hit,Фишове с 1 попадение,False,,,True
models/v73/v73_ticket_pack_performance_tracker_model.json,tickets_with_2_hits,Фишове с 2 познати числа,False,,,True
models/v73/v73_ticket_pack_performance_tracker_model.json,tickets_with_3_hits,Фишове с 3 познати числа,False,,,True
models/v73/v73_ticket_pack_performance_tracker_model.json,tickets_with_4_hits,Фишове с 4 познати числа,False,,,True
models/v73/v73_ticket_pack_performance_tracker_model.json,tickets_with_5_hits,Фишове с 5 познати числа,False,,,True
models/v73/v73_ticket_pack_performance_tracker_model.json,tickets_with_6_hits,Фишове с 6 познати числа,False,,,True
models/v75/v75_neural_meta_learner_model.json,kind,Вид,False,,,True
models/v75/v75_neural_meta_learner_model.json,avg_hits_top6,Средно познати числа водещи 6,False,,,True
models/v75/v75_neural_meta_learner_model.json,balanced_loss_end,Показател,False,,,True
models/v75/v75_neural_meta_learner_model.json,balanced_loss_start,Балансиран загуба начало,False,,,True
models/v75/v75_neural_meta_learner_model.json,binary_accuracy,Показател,False,,,True
models/v75/v75_neural_meta_learner_model.json,hit_distribution_top6,Попадение разпределение водещи 6,False,,,True
models/v75/v75_neural_meta_learner_model.json,positive_rate,Положително дял,False,,,True
models/v75/v75_neural_meta_learner_model.json,test_draws,Тест тиражи,False,,,True
models/v75/v75_neural_meta_learner_model.json,test_samples,Показател,False,,,True
models/v75/v75_neural_meta_learner_model.json,train_draws,Обучение тиражи,False,,,True
models/v75/v75_neural_meta_learner_model.json,train_samples,Показател,False,,,True
models/v75/v75_neural_meta_learner_model.json,b1,Показател,False,,,True
models/v75/v75_neural_meta_learner_model.json,b2,Показател,False,,,True
models/v75/v75_neural_meta_learner_model.json,mean,Средно,False,,,True
models/v75/v75_neural_meta_learner_model.json,std,Стандартно отклонение,False,,,True
models/v75/v75_neural_meta_learner_model.json,w1,Показател,False,,,True
models/v75/v75_neural_meta_learner_model.json,w2,Показател,False,,,True
models/v76/v76_explainability_validation_model.json,number_explanations,Показател,False,,,True
models/v76/v76_explainability_validation_model.json,caution_notes,Бележки за внимание,False,,,True
models/v76/v76_explainability_validation_model.json,gap_from_last_seen,Интервал спрямо последен поява,False,,,True
models/v76/v76_explainability_validation_model.json,main_reasons,Основни причини,False,,,True
models/v76/v76_explainability_validation_model.json,neural_score,Невронен оценка,False,,,True
models/v76/v76_explainability_validation_model.json,overdue_signal,Просрочване сигнал,False,,,True
models/v76/v76_explainability_validation_model.json,percentile,Персентил,False,,,True
models/v76/v76_explainability_validation_model.json,recent_100,Появявания в последните 100 тиража,False,,,True
models/v76/v76_explainability_validation_model.json,recent_25,Появявания в последните 25 тиража,False,,,True
models/v76/v76_explainability_validation_model.json,recent_50,Появявания в последните 50 тиража,False,,,True
models/v76/v76_explainability_validation_model.json,score_band,Оценка диапазон,False,,,True
models/v76/v76_explainability_validation_model.json,short_trend,Кратък тенденция,False,,,True
models/v76/v76_explainability_validation_model.json,signal_level,Сигнал ниво,False,,,True
models/v76/v76_explainability_validation_model.json,invalid_tickets,НЕВАЛИДНО фишове,False,,,True
models/v76/v76_explainability_validation_model.json,next_step,Следващ Етап,False,,,True
models/v76/v76_explainability_validation_model.json,numbers_explained,Показател,False,,,True
models/v76/v76_explainability_validation_model.json,source_step,Източник Етап,False,,,True
models/v76/v76_explainability_validation_model.json,tickets_validated,Показател,False,,,True
models/v76/v76_explainability_validation_model.json,top_explained_numbers,Показател,False,,,True
models/v76/v76_explainability_validation_model.json,valid_tickets,Валиден фишове,False,,,True
models/v76/v76_explainability_validation_model.json,warning_items,Обяснение,False,,,True
models/v76/v76_explainability_validation_model.json,warning_tickets,Предупреждение фишове,False,,,True
models/v76/v76_explainability_validation_model.json,ticket_validation,Фиш проверка,False,,,True
models/v76/v76_explainability_validation_model.json,adjacent_pairs,Съседни двойки,False,,,True
models/v76/v76_explainability_validation_model.json,decade_groups,Десетилетие групи,False,,,True
models/v76/v76_explainability_validation_model.json,explainability_score,Оценка за обяснимост,False,,,True
models/v76/v76_explainability_validation_model.json,neural_ticket_score,Невронен фиш оценка,False,,,True
models/v76/v76_explainability_validation_model.json,top10_overlap,Припокриване с водещите 10,False,,,True
models/v76/v76_explainability_validation_model.json,validation_status,Проверка статус,False,,,True
models/v76/v76_explainability_validation_model.json,item,Елемент,False,,,True
models/v77/v77_decision_recommendation_model.json,decision_warnings,Решение предупреждения,False,,,True
models/v77/v77_decision_recommendation_model.json,decision_action,Решение действие,False,,,True
models/v77/v77_decision_recommendation_model.json,decision_score,Решение оценка,False,,,True
models/v77/v77_decision_recommendation_model.json,recommendation_level,Ниво на препоръката,False,,,True
models/v77/v77_decision_recommendation_model.json,source_v76_summary,Източник v76 обобщение,False,,,True
models/v77/v77_decision_recommendation_model.json,best_decision_score,Най-добър решение оценка,False,,,True
models/v77/v77_decision_recommendation_model.json,best_numbers,Най-добър числа,False,,,True
models/v77/v77_decision_recommendation_model.json,best_recommendation_level,Най-добър препоръка ниво,False,,,True
models/v77/v77_decision_recommendation_model.json,leading_count,Брой,False,,,True
models/v77/v77_decision_recommendation_model.json,recommendations_count,Брой,False,,,True
models/v77/v77_decision_recommendation_model.json,reserve_count,Брой,False,,,True
models/v77/v77_decision_recommendation_model.json,strong_count,Силни брой,False,,,True
models/v77/v77_decision_recommendation_model.json,top3_numbers,Показател,False,,,True
models/v77/v77_decision_recommendation_model.json,top3_ticket_ids,Показател,False,,,True
models/v77/v77_decision_recommendation_model.json,unsuitable_count,Брой,False,,,True
models/v77/v77_decision_recommendation_model.json,v76_numbers_explained,Показател,False,,,True
models/v77/v77_decision_recommendation_model.json,v76_warning_items,Обяснение,False,,,True
models/v77/v77_decision_recommendation_model.json,watch_count,Наблюдение брой,False,,,True
models/v78/v78_final_play_plan_model.json,actions,Показател,False,,,True
models/v78/v78_final_play_plan_model.json,action,Действие,False,,,True
models/v78/v78_final_play_plan_model.json,selected_ticket_plan,Избран фиш план,False,,,True
models/v78/v78_final_play_plan_model.json,discipline_note,Дисциплина бележка,False,,,True
models/v78/v78_final_play_plan_model.json,plan_action,План действие,False,,,True
models/v78/v78_final_play_plan_model.json,plan_rank,План класиране,False,,,True
models/v78/v78_final_play_plan_model.json,plan_role,План роля,False,,,True
models/v78/v78_final_play_plan_model.json,risk_level,Риск ниво,False,,,True
models/v78/v78_final_play_plan_model.json,source_v77_summary,Източник v77 обобщение,False,,,True
models/v78/v78_final_play_plan_model.json,active_numbers_coverage,Активен числа покритие,False,,,True
models/v78/v78_final_play_plan_model.json,active_tickets,Активен фишове,False,,,True
models/v78/v78_final_play_plan_model.json,average_active_decision_score,Средно активен решение оценка,False,,,True
models/v78/v78_final_play_plan_model.json,candidate_tickets,Кандидат фишове,False,,,True
models/v78/v78_final_play_plan_model.json,decision_warnings_from_step77,Решение предупреждения спрямо етап 77,False,,,True
models/v78/v78_final_play_plan_model.json,excluded_tickets,Изключено фишове,False,,,True
models/v78/v78_final_play_plan_model.json,plan_warnings,План предупреждения,False,,,True
models/v78/v78_final_play_plan_model.json,repeated_active_numbers,Повтарящи се активен числа,False,,,True
models/v78/v78_final_play_plan_model.json,repeated_numbers,Повтарящи се числа,False,,,True
models/v78/v78_final_play_plan_model.json,reserve_tickets,Показател,False,,,True
models/v78/v78_final_play_plan_model.json,unique_active_numbers,Уникални активен числа,False,,,True
models/v78/v78_final_play_plan_model.json,watch_tickets,Наблюдение фишове,False,,,True
models/v79/v79_ticket_pack_export_model.json,copy_text,Показател,False,,,True
models/v79/v79_ticket_pack_export_model.json,execution_checklist,Изпълнение контролен списък,False,,,True
models/v79/v79_ticket_pack_export_model.json,check_item,Елемент за проверка,False,,,True
models/v79/v79_ticket_pack_export_model.json,export_ticket_pack,Износ фиш пакет,False,,,True
models/v79/v79_ticket_pack_export_model.json,execution_note,Изпълнение бележка,False,,,True
models/v79/v79_ticket_pack_export_model.json,export_order,Износ ред,False,,,True
models/v79/v79_ticket_pack_export_model.json,export_status,Износ статус,False,,,True
models/v79/v79_ticket_pack_export_model.json,numbers_compact,Числа компактен,False,,,True
models/v79/v79_ticket_pack_export_model.json,source_v78_summary,Източник v78 обобщение,False,,,True
models/v79/v79_ticket_pack_export_model.json,action_items_from_step78,Показател,False,,,True
models/v79/v79_ticket_pack_export_model.json,checklist_items,Показател,False,,,True
models/v79/v79_ticket_pack_export_model.json,copy_text_path,Техническа информация,False,,,True
models/v79/v79_ticket_pack_export_model.json,play_tickets,Показател,False,,,True
models/v79/v79_ticket_pack_export_model.json,warning_items_from_step78,Обяснение,False,,,True
models/v80/v80_final_system_audit_model.json,artifacts,Артефакти,False,,,True
models/v80/v80_final_system_audit_model.json,parse_ok,Прочитане изрядно,False,,,True
models/v80/v80_final_system_audit_model.json,quality,Качество,False,,,True
models/v80/v80_final_system_audit_model.json,check_type,Проверка тип,False,,,True
models/v80/v80_final_system_audit_model.json,artifacts_checked,Показател,False,,,True
models/v80/v80_final_system_audit_model.json,dataset_2026_rows_expected,Данни 2026 комбинации очакван,True,,,True
models/v80/v80_final_system_audit_model.json,dataset_rows_expected,Данни комбинации очакван,True,,,True
models/v80/v80_final_system_audit_model.json,issues_found,Показател,False,,,True
models/v80/v80_final_system_audit_model.json,latest_draw_expected,Последен тираж очакван,True,,,True
models/v80/v80_final_system_audit_model.json,quality_checks,Показател,False,,,True
models/v80/v80_final_system_audit_model.json,sync_plans_checked,Показател,False,,,True
models/v80/v80_final_system_audit_model.json,sync_plans,Показател,False,,,True
models/v80/v80_final_system_audit_model.json,actual_steps,Действителни етапи,False,,,True
models/v80/v80_final_system_audit_model.json,expected_steps,Очакван етапи,False,,,True
models/v80/v80_final_system_audit_model.json,plan_name,План наименование,False,,,True
models/v81/v81_final_ux_navigation_model.json,groups,Групи,False,,,True
models/v81/v81_final_ux_navigation_model.json,expected_group,Очакван група,False,,,True
models/v81/v81_final_ux_navigation_model.json,group_name,Име на групата,False,,,True
models/v81/v81_final_ux_navigation_model.json,group_order,Група ред,False,,,True
models/v81/v81_final_ux_navigation_model.json,pages_count,Страници брой,False,,,True
models/v81/v81_final_ux_navigation_model.json,labels,Етикети,False,,,True
models/v81/v81_final_ux_navigation_model.json,count_in_streamlit_app,Брой в приложението,False,,,True
models/v81/v81_final_ux_navigation_model.json,navigation_groups,Показател,False,,,True
models/v81/v81_final_ux_navigation_model.json,⚖️ Тегла и портфолио,⚖️ Тегла и портфолио,False,,,True
models/v81/v81_final_ux_navigation_model.json,✅ Финален план за игра,✅ Финален план за игра,False,,,True
models/v81/v81_final_ux_navigation_model.json,🎫 Комбинации и фишове,🎫 Комбинации и фишове,False,,,True
models/v81/v81_final_ux_navigation_model.json,🏠 Начало и отчети,🏠 Начало и отчети,False,,,True
models/v81/v81_final_ux_navigation_model.json,📊 Исторически анализи,📊 Исторически анализи,False,,,True
models/v81/v81_final_ux_navigation_model.json,🛡️ Система и контрол,🛡️ Система и контрол,False,,,True
models/v81/v81_final_ux_navigation_model.json,🧠 Модели и обучение,🧠 Модели и обучение,False,,,True
models/v81/v81_final_ux_navigation_model.json,pages,Страници,False,,,True
models/v81/v81_final_ux_navigation_model.json,duplicate_groups,Дубликат групи,False,,,True
models/v81/v81_final_ux_navigation_model.json,literal_page_key_found,Текст страница ключ намерен,False,,,True
models/v81/v81_final_ux_navigation_model.json,page_label,Страница наименование,False,,,True
models/v81/v81_final_ux_navigation_model.json,page_order,Страница ред,False,,,True
models/v81/v81_final_ux_navigation_model.json,duplicate_pages_count,Дубликат страници брой,False,,,True
models/v81/v81_final_ux_navigation_model.json,expected_groups_missing,Очакван групи липсващи,False,,,True
models/v81/v81_final_ux_navigation_model.json,groups_count,Групи брой,False,,,True
models/v81/v81_final_ux_navigation_model.json,issues_preview,Показател,False,,,True
models/v81/v81_final_ux_navigation_model.json,literal_page_keys_detected,Показател,False,,,True
models/v81/v81_final_ux_navigation_model.json,navigation_pages_count,Брой,False,,,True
models/v81/v81_final_ux_navigation_model.json,system_control_order_ok,Показател,False,,,True
models/v82/v82_final_release_package_model.json,clean_zip_exclusion_plan,Показател,False,,,True
models/v82/v82_final_release_package_model.json,pattern,Шаблон,False,,,True
models/v82/v82_final_release_package_model.json,dataset_results,Показател,True,,,True
models/v82/v82_final_release_package_model.json,data/historical_draws.csv,Данни исторически тиражи csv,False,,,True
models/v82/v82_final_release_package_model.json,data/v40_normalized_draw_events.csv,Данни v40 нормализиран тираж Събития csv,True,,,True
models/v82/v82_final_release_package_model.json,data/v41_canonical_draw_events.csv,Данни v41 каноничен тираж Събития csv,True,,,True
models/v82/v82_final_release_package_model.json,manifest_files_count,Брой,False,,,True
models/v82/v82_final_release_package_model.json,manifest_size_bytes,Опис на файловете размер байтове,False,,,True
models/v82/v82_final_release_package_model.json,required_files_checked,Показател,False,,,True
models/v82/v82_final_release_package_model.json,sync_expectations,Показател,False,,,True
models/v82/v82_final_release_package_model.json,unwanted_release_files,Показател,False,,,True
models/v83/v83_final_user_manual_model.json,guide_sections,Показател,False,,,True
models/v83/v83_final_user_manual_model.json,section,Раздел,False,,,True
models/v83/v83_final_user_manual_model.json,section_order,Раздел ред,False,,,True
models/v83/v83_final_user_manual_model.json,user_action,Потребител действие,False,,,True
models/v83/v83_final_user_manual_model.json,recommended_workflow,Препоръчано работен процес,False,,,True
models/v83/v83_final_user_manual_model.json,caution,Внимание,False,,,True
models/v83/v83_final_user_manual_model.json,expected_result,Очакван резултат,False,,,True
models/v83/v83_final_user_manual_model.json,page,Страница,False,,,True
models/v83/v83_final_user_manual_model.json,step_order,Етап ред,False,,,True
models/v83/v83_final_user_manual_model.json,when_to_use,Кога до употреба,False,,,True
models/v83/v83_final_user_manual_model.json,safe_usage_checklist,Показател,False,,,True
models/v83/v83_final_user_manual_model.json,check_order,Проверка ред,False,,,True
models/v83/v83_final_user_manual_model.json,recommended_behavior,Препоръчано поведение,False,,,True
models/v83/v83_final_user_manual_model.json,risk_if_ignored,Риск ако игнориран,False,,,True
models/v83/v83_final_user_manual_model.json,guide_sections_count,Брой,False,,,True
models/v83/v83_final_user_manual_model.json,safe_checklist_count,Безопасност контролен списък брой,False,,,True
models/v83/v83_final_user_manual_model.json,v81_ux_status,V81 ux статус,False,,,True
models/v83/v83_final_user_manual_model.json,v82_release_status,V82 издание статус,False,,,True
models/v83/v83_final_user_manual_model.json,v82_unwanted_release_files,Показател,False,,,True
models/v83/v83_final_user_manual_model.json,workflow_steps_count,Работен процес етапи брой,False,,,True
models/v84/v84_model_comparison_forward_test_model.json,current_candidates,Текущ кандидати,False,,,True
models/v84/v84_model_comparison_forward_test_model.json,model_key,Ключ на модела,False,,,True
models/v84/v84_model_comparison_forward_test_model.json,source_priority,Източник приоритет,False,,,True
models/v84/v84_model_comparison_forward_test_model.json,ticket_label,Наименование на фиша,False,,,True
models/v84/v84_model_comparison_forward_test_model.json,model_summary,Модел обобщение,False,,,True
models/v84/v84_model_comparison_forward_test_model.json,evaluated_rows,Оценено комбинации,False,,,True
models/v84/v84_model_comparison_forward_test_model.json,latest_draw_index,Последен тираж номер,True,,,True
models/v84/v84_model_comparison_forward_test_model.json,locked_snapshot_records,Показател,False,,,True
models/v84/v84_model_comparison_forward_test_model.json,models_compared,Показател,False,,,True
models/v84/v84_model_comparison_forward_test_model.json,snapshot_rows_recorded,Брой,False,,,True
models/v84/v84_model_comparison_forward_test_model.json,snapshots_recorded,Показател,False,,,True
models/v84/v84_model_comparison_forward_test_model.json,summary_rows,Обобщение комбинации,False,,,True
models/v85/v85_neural_epoch_comparison_model.json,active_model_replacement,Модел или метод,False,,,True
models/v85/v85_neural_epoch_comparison_model.json,best_epochs_by_test_avg_hits,Показател,False,,,True
models/v85/v85_neural_epoch_comparison_model.json,best_latest_top6_numbers,Най-добър последен водещи 6 числа,False,,,True
models/v85/v85_neural_epoch_comparison_model.json,epochs,Епохи,False,,,True
models/v85/v85_neural_epoch_comparison_model.json,train_loss,Обучение загуба,False,,,True
models/v85/v85_neural_epoch_comparison_model.json,loss_start,Загуба начало,False,,,True
models/v85/v85_neural_epoch_comparison_model.json,loss_delta,Загуба промяна,False,,,True
models/v85/v85_neural_epoch_comparison_model.json,train_avg_hits_top6,Обучение средно познати числа водещи 6,False,,,True
models/v85/v85_neural_epoch_comparison_model.json,train_max_hits_top6,Обучение най-висок познати числа водещи 6,False,,,True
models/v85/v85_neural_epoch_comparison_model.json,test_avg_hits_top6,Тест средно познати числа водещи 6,False,,,True
models/v85/v85_neural_epoch_comparison_model.json,test_max_hits_top6,Тест най-висок познати числа водещи 6,False,,,True
models/v85/v85_neural_epoch_comparison_model.json,test_events_evaluated,Тест Събития оценено,False,,,True
models/v85/v85_neural_epoch_comparison_model.json,latest_top6_numbers,Последен водещи 6 числа,False,,,True
models/v85/v85_neural_epoch_comparison_model.json,safe_wording,Показател,False,,,True
models/v86/v86_model_registry_trust_center_model.json,models_registered,Показател,False,,,True
models/v86/v86_model_registry_trust_center_model.json,active_models,Показател,False,,,True
models/v86/v86_model_registry_trust_center_model.json,audit_only_models,Показател,False,,,True
models/v86/v86_model_registry_trust_center_model.json,control_models,Показател,False,,,True
models/v86/v86_model_registry_trust_center_model.json,active_model_names,Модел или метод,False,,,True
models/v86/v86_model_registry_trust_center_model.json,audit_only_model_names,Модел или метод,False,,,True
models/v86/v86_model_registry_trust_center_model.json,code,Код,False,,,True
models/v86/v86_model_registry_trust_center_model.json,model_name_bg,Модел наименование,False,,,True
models/v86/v86_model_registry_trust_center_model.json,model_name_en,Модел наименование английски,False,,,True
models/v86/v86_model_registry_trust_center_model.json,category_bg,Категория,False,,,True
models/v86/v86_model_registry_trust_center_model.json,mode_bg,Режим,False,,,True
models/v86/v86_model_registry_trust_center_model.json,lifecycle_bg,Жизнен цикъл,False,,,True
models/v86/v86_model_registry_trust_center_model.json,health_status_bg,Състояние статус,False,,,True
models/v86/v86_model_registry_trust_center_model.json,role_bg,Роля,False,,,True
models/v86/v86_model_registry_trust_center_model.json,status_note_bg,Статус бележка,False,,,True
models/v86/v86_model_registry_trust_center_model.json,status_type,Статус тип,False,,,True
models/v86/v86_model_registry_trust_center_model.json,primary_artifact,Основен артефакт,False,,,True
models/v86/v86_model_registry_trust_center_model.json,artifacts_expected,Артефакти очакван,False,,,True
models/v86/v86_model_registry_trust_center_model.json,artifacts_present,Артефакти наличен,False,,,True
models/v86/v86_model_registry_trust_center_model.json,missing_artifacts,Липсващи артефакти,False,,,True
models/v86/v86_model_registry_trust_center_model.json,draw_reference,Тираж референтен,True,,,True
models/v88/v88_anti_zero_coverage_model.json,source_metadata,Източник метаданни,False,,,True
models/v88/v88_anti_zero_coverage_model.json,source_type,Източник тип,False,,,True
models/v88/v88_anti_zero_coverage_model.json,source_name,Източник наименование,False,,,True
models/v88/v88_anti_zero_coverage_model.json,loaded_combinations,Показател,False,,,True
models/v88/v88_anti_zero_coverage_model.json,current,Текущ,False,,,True
models/v88/v88_anti_zero_coverage_model.json,total_combinations,Общо комбинации,False,,,True
models/v88/v88_anti_zero_coverage_model.json,combinations,Комбинации,False,,,True
models/v88/v88_anti_zero_coverage_model.json,unique_covered_numbers,Уникално покрити числа,False,,,True
models/v88/v88_anti_zero_coverage_model.json,covered_numbers,Покрити числа,False,,,True
models/v88/v88_anti_zero_coverage_model.json,repeated_numbers_count,Повтарящи се числа брой,False,,,True
models/v88/v88_anti_zero_coverage_model.json,repeated_numbers_detail,Показател,False,,,True
models/v88/v88_anti_zero_coverage_model.json,average_overlap_between_combinations,Оценка,False,,,True
models/v88/v88_anti_zero_coverage_model.json,max_overlap_between_combinations,Показател,False,,,True
models/v88/v88_anti_zero_coverage_model.json,empty_risk_percent,Риск от нулев резултат (%),False,,,True
models/v88/v88_anti_zero_coverage_model.json,at_least_one_hit_percent,Поне едно попадение (%),False,,,True
models/v88/v88_anti_zero_coverage_model.json,risk_message_bg,Риск съобщение,False,,,True
models/v88/v88_anti_zero_coverage_model.json,candidate,Изследван модел,False,,,True
models/v88/v88_anti_zero_coverage_model.json,delta,Промяна,False,,,True
models/v88/v88_anti_zero_coverage_model.json,empty_risk_delta_percent,Нулев резултат риск промяна %,False,,,True
models/v88/v88_anti_zero_coverage_model.json,at_least_one_hit_delta_percent,На поне едно попадение промяна %,False,,,True
models/v88/v88_anti_zero_coverage_model.json,unique_numbers_delta,Уникални числа промяна,False,,,True
models/v88/v88_anti_zero_coverage_model.json,repeated_numbers_delta,Повтарящи се числа промяна,False,,,True
models/v89/v89_final_statistical_portfolio_selector_model.json,mode_weights,Показател,False,,,True
models/v89/v89_final_statistical_portfolio_selector_model.json,balanced,Балансиран,False,,,True
models/v89/v89_final_statistical_portfolio_selector_model.json,anti_zero,Защита от нулев,False,,,True
models/v89/v89_final_statistical_portfolio_selector_model.json,safety,Безопасност,False,,,True
models/v89/v89_final_statistical_portfolio_selector_model.json,conservative,Консервативен,False,,,True
models/v89/v89_final_statistical_portfolio_selector_model.json,aggressive,Агресивен,False,,,True
models/v89/v89_final_statistical_portfolio_selector_model.json,mode_labels,Режим етикети,False,,,True
models/v89/v89_final_statistical_portfolio_selector_model.json,mode_descriptions,Показател,False,,,True
models/v89/v89_final_statistical_portfolio_selector_model.json,packages,Показател,False,,,True
models/v89/v89_final_statistical_portfolio_selector_model.json,package_id,Пакет идентификатор,False,,,True
models/v89/v89_final_statistical_portfolio_selector_model.json,package_label,Пакет наименование,False,,,True
models/v89/v89_final_statistical_portfolio_selector_model.json,source_path,Източник път,False,,,True
models/v89/v89_final_statistical_portfolio_selector_model.json,model_strength_score,Оценка на силата на модела,False,,,True
models/v89/v89_final_statistical_portfolio_selector_model.json,combination_quality_score,Комбинация качество оценка,False,,,True
models/v89/v89_final_statistical_portfolio_selector_model.json,anti_zero_score,Защита от нулев оценка,False,,,True
models/v89/v89_final_statistical_portfolio_selector_model.json,historical_safety_score,Исторически безопасност оценка,False,,,True
models/v89/v89_final_statistical_portfolio_selector_model.json,mode_scores,Режим оценки,False,,,True
models/v89/v89_final_statistical_portfolio_selector_model.json,balanced_recommendation,Балансиран препоръка,False,,,True
models/v90/v90_selector_source_expansion_model.json,trusted_source_count,Брой,False,,,True
models/v90/v90_selector_source_expansion_model.json,candidates,Кандидати,False,,,True
models/v90/v90_selector_source_expansion_model.json,source_group,Група на източника,False,,,True
models/v90/v90_selector_source_expansion_model.json,source_kind,Източник вид,False,,,True
models/v90/v90_selector_source_expansion_model.json,preferred_key,Предпочитан ключ,False,,,True
models/v91/v91_budget_aware_system_builder_model.json,price_per_combination_eur,Цена на комбинация (EUR),False,,,True
models/v91/v91_budget_aware_system_builder_model.json,total_lottery_combinations,Брой,False,,,True
models/v91/v91_budget_aware_system_builder_model.json,method_summary_bg,Метод обобщение,False,,,True
models/v91/v91_budget_aware_system_builder_model.json,options,Показател,False,,,True
models/v91/v91_budget_aware_system_builder_model.json,option_id,Вариант идентификатор,False,,,True
models/v91/v91_budget_aware_system_builder_model.json,mode_label,Наименование на режима,False,,,True
models/v91/v91_budget_aware_system_builder_model.json,source_label,Наименование на източника,False,,,True
models/v91/v91_budget_aware_system_builder_model.json,core_size,Основни размер,False,,,True
models/v91/v91_budget_aware_system_builder_model.json,possible_full_combinations,Възможен пълен комбинации,False,,,True
models/v91/v91_budget_aware_system_builder_model.json,pool_coverage_percent,Набор покритие %,False,,,True
models/v91/v91_budget_aware_system_builder_model.json,cost_eur_at_080,Цена eur на 080,False,,,True
models/v91/v91_budget_aware_system_builder_model.json,cost_eur_at_090,Цена eur на 090,False,,,True
models/v91/v91_budget_aware_system_builder_model.json,exact_combination_probability_percent,Точни комбинация вероятност %,False,,,True
models/v91/v91_budget_aware_system_builder_model.json,pair_coverage_percent,Двойка покритие %,False,,,True
models/v91/v91_budget_aware_system_builder_model.json,triple_coverage_percent,Тройка покритие %,False,,,True
models/v91/v91_budget_aware_system_builder_model.json,balance_score,Баланс оценка,False,,,True
models/v91/v91_budget_aware_system_builder_model.json,system_score,Система оценка,False,,,True
models/v91/v91_budget_aware_system_builder_model.json,option_count,Вариант брой,False,,,True
models/v91/v91_budget_aware_system_builder_model.json,practical_recommendation,Показател,False,,,True
models/v91/v91_budget_aware_system_builder_model.json,best_under_10_eur,Показател,False,,,True
models/v92/v92_system_strategy_backtest_center_model.json,draws_tested,Проверени тиражи,False,,,True
models/v92/v92_system_strategy_backtest_center_model.json,latest_draw_id,Последен тираж идентификатор,True,,,True
models/v92/v92_system_strategy_backtest_center_model.json,strategies_tested,Показател,False,,,True
models/v92/v92_system_strategy_backtest_center_model.json,random_trials_per_combination_count,Случаен опити за комбинация брой,False,,,True
models/v92/v92_system_strategy_backtest_center_model.json,best_overall_by_historical_score,Оценка,False,,,True
models/v92/v92_system_strategy_backtest_center_model.json,system_score_step91,Система оценка етап 91,False,,,True
models/v92/v92_system_strategy_backtest_center_model.json,average_total_row_hits,Средно общо ред познати числа,False,,,True
models/v92/v92_system_strategy_backtest_center_model.json,max_best_hits,Най-висок резултат,False,,,True
models/v92/v92_system_strategy_backtest_center_model.json,empty_rate_percent,Нулев резултат дял %,False,,,True
models/v92/v92_system_strategy_backtest_center_model.json,at_least_1_percent,На поне 1 %,False,,,True
models/v92/v92_system_strategy_backtest_center_model.json,at_least_2_percent,Поне 2 попадения (%),False,,,True
models/v92/v92_system_strategy_backtest_center_model.json,at_least_3_percent,Поне 3 попадения (%),False,,,True
models/v92/v92_system_strategy_backtest_center_model.json,at_least_4_percent,Поне 4 попадения (%),False,,,True
models/v92/v92_system_strategy_backtest_center_model.json,at_least_5_percent,Поне 5 попадения (%),False,,,True
models/v92/v92_system_strategy_backtest_center_model.json,exact_6_count,Точни 6 попадения,False,,,True
models/v92/v92_system_strategy_backtest_center_model.json,exact_6_percent,Точни 6 %,False,,,True
models/v92/v92_system_strategy_backtest_center_model.json,historical_score,Исторически оценка,False,,,True
models/v92/v92_system_strategy_backtest_center_model.json,budget_efficiency_score,Бюджет ефективност оценка,False,,,True
models/v92/v92_system_strategy_backtest_center_model.json,random_average_best_hits,Случаен средно най-добър познати числа,False,,,True
models/v92/v92_system_strategy_backtest_center_model.json,average_hits_vs_random,Средно познати числа спрямо случаен,False,,,True
models/v92/v92_system_strategy_backtest_center_model.json,random_empty_rate_percent,Случаен нулев резултат дял %,False,,,True
models/v92/v92_system_strategy_backtest_center_model.json,empty_rate_vs_random,Нулев резултат дял спрямо случаен,False,,,True
models/v92/v92_system_strategy_backtest_center_model.json,best_by_budget_efficiency,Показател,False,,,True
models/v92/v92_system_strategy_backtest_center_model.json,best_four_combo_strategy,Модел или метод,False,,,True
models/v92/v92_system_strategy_backtest_center_model.json,strategy_rows,Стратегия комбинации,False,,,True
models/v92/v92_system_strategy_backtest_center_model.json,distribution_rows,Разпределение комбинации,False,,,True
models/v92/v92_system_strategy_backtest_center_model.json,best_hit_bucket,Най-добър попадение група,False,,,True
models/v92/v92_system_strategy_backtest_center_model.json,draw_percent,Тираж %,True,,,True
