draw_id,date,n1,n2,n3,n4,n5,n6,year,draw_number,draw_position,source_url
1480,,5,12,13,26,29,30,1985,18,1,https://info.toto.bg/content/files/stats-tiraji/649_85.txt
1481,,2,11,27,30,43,46,1985,19,1,https://info.toto.bg/content/files/stats-tiraji/649_85.txt
1482,,2,13,15,22,40,43,1985,20,1,https://info.toto.bg/content/files/stats-tiraji/649_85.txt
1483,,1,18,26,28,37,46,1985,21,1,https://info.toto.bg/content/files/stats-tiraji/649_85.txt
1484,,9,22,28,31,34,46,1985,22,1,https://info.toto.bg/content/files/stats-tiraji/649_85.txt
1485,,1,8,18,20,21,43,1985,23,1,https://info.toto.bg/content/files/stats-tiraji/649_85.txt
1486,,5,6,9,13,16,47,1985,24,1,https://info.toto.bg/content/files/stats-tiraji/649_85.txt
1487,,11,26,27,33,34,40,1985,25,1,https://info.toto.bg/content/files/stats-tiraji/649_85.txt
1488,,15,18,22,25,33,42,1985,26,1,https://info.toto.bg/content/files/stats-tiraji/649_85.txt
1489,,2,3,5,6,10,49,1985,27,1,https://info.toto.bg/content/files/stats-tiraji/649_85.txt
1490,,7,9,11,33,40,42,1985,28,1,https://info.toto.bg/content/files/stats-tiraji/649_85.txt
1491,,24,26,29,38,39,40,1985,29,1,https://info.toto.bg/content/files/stats-tiraji/649_85.txt
1492,,1,12,16,19,27,42,1985,30,1,https://info.toto.bg/content/files/stats-tiraji/649_85.txt
1493,,12,15,18,32,36,43,1985,31,1,https://info.toto.bg/content/files/stats-tiraji/649_85.txt
1494,,3,9,14,17,25,30,1985,32,1,https://info.toto.bg/content/files/stats-tiraji/649_85.txt
1495,,1,24,25,30,31,42,1985,33,1,https://info.toto.bg/content/files/stats-tiraji/649_85.txt
1496,,3,15,31,38,39,44,1985,34,1,https://info.toto.bg/content/files/stats-tiraji/649_85.txt
1497,,2,5,15,18,34,44,1985,35,1,https://info.toto.bg/content/files/stats-tiraji/649_85.txt
1498,,12,18,23,24,31,44,1985,36,1,https://info.toto.bg/content/files/stats-tiraji/649_85.txt
1499,,14,21,26,27,32,49,1985,37,1,https://info.toto.bg/content/files/stats-tiraji/649_85.txt
1500,,19,27,32,36,40,43,1985,38,1,https://info.toto.bg/content/files/stats-tiraji/649_85.txt
1501,,5,8,14,17,32,38,1985,39,1,https://info.toto.bg/content/files/stats-tiraji/649_85.txt
1502,,6,17,32,36,37,43,1985,40,1,https://info.toto.bg/content/files/stats-tiraji/649_85.txt
1503,,2,4,5,8,27,34,1985,41,1,https://info.toto.bg/content/files/stats-tiraji/649_85.txt
1504,,17,21,22,23,36,42,1985,42,1,https://info.toto.bg/content/files/stats-tiraji/649_85.txt
1505,,4,5,6,20,24,30,1985,43,1,https://info.toto.bg/content/files/stats-tiraji/649_85.txt
1506,,22,23,25,28,38,42,1985,44,1,https://info.toto.bg/content/files/stats-tiraji/649_85.txt
1507,,7,9,22,31,37,42,1985,45,1,https://info.toto.bg/content/files/stats-tiraji/649_85.txt
1508,,13,22,24,33,37,46,1985,46,1,https://info.toto.bg/content/files/stats-tiraji/649_85.txt
1509,,7,19,27,35,47,48,1985,47,1,https://info.toto.bg/content/files/stats-tiraji/649_85.txt
1510,,8,28,34,37,42,49,1985,48,1,https://info.toto.bg/content/files/stats-tiraji/649_85.txt
1511,,4,9,23,34,35,42,1985,49,1,https://info.toto.bg/content/files/stats-tiraji/649_85.txt
1512,,1,5,7,28,33,34,1985,50,1,https://info.toto.bg/content/files/stats-tiraji/649_85.txt
1513,,1,7,15,28,35,43,1985,51,1,https://info.toto.bg/content/files/stats-tiraji/649_85.txt
1514,,4,7,11,18,47,48,1985,601,1,https://info.toto.bg/content/files/stats-tiraji/649_85.txt
1515,,5,11,12,21,32,40,1985,602,1,https://info.toto.bg/content/files/stats-tiraji/649_85.txt
1516,,11,21,27,30,40,49,1985,603,1,https://info.toto.bg/content/files/stats-tiraji/649_85.txt
1517,,5,8,27,43,46,47,1985,604,1,https://info.toto.bg/content/files/stats-tiraji/649_85.txt
1518,,9,10,15,24,28,44,1985,605,1,https://info.toto.bg/content/files/stats-tiraji/649_85.txt
1519,,6,11,16,42,47,49,1985,606,1,https://info.toto.bg/content/files/stats-tiraji/649_85.txt
1520,,23,24,43,44,46,48,1986,1,1,https://info.toto.bg/content/files/stats-tiraji/649_86.txt
1521,,24,26,27,30,32,40,1986,2,1,https://info.toto.bg/content/files/stats-tiraji/649_86.txt
1522,,2,23,25,28,40,49,1986,3,1,https://info.toto.bg/content/files/stats-tiraji/649_86.txt
1523,,3,11,14,29,45,48,1986,4,1,https://info.toto.bg/content/files/stats-tiraji/649_86.txt
1524,,2,3,19,27,31,44,1986,5,1,https://info.toto.bg/content/files/stats-tiraji/649_86.txt
1525,,1,5,21,30,33,36,1986,6,1,https://info.toto.bg/content/files/stats-tiraji/649_86.txt
1526,,7,12,17,32,38,40,1986,7,1,https://info.toto.bg/content/files/stats-tiraji/649_86.txt
1527,,3,11,14,35,37,42,1986,8,1,https://info.toto.bg/content/files/stats-tiraji/649_86.txt
1528,,2,10,14,20,28,34,1986,9,1,https://info.toto.bg/content/files/stats-tiraji/649_86.txt
1529,,5,8,18,32,33,37,1986,10,1,https://info.toto.bg/content/files/stats-tiraji/649_86.txt
1530,,7,9,12,25,26,46,1986,11,1,https://info.toto.bg/content/files/stats-tiraji/649_86.txt
1531,,8,14,17,20,28,38,1986,12,1,https://info.toto.bg/content/files/stats-tiraji/649_86.txt
1532,,2,27,30,36,37,45,1986,13,1,https://info.toto.bg/content/files/stats-tiraji/649_86.txt
1533,,3,4,7,13,19,34,1986,14,1,https://info.toto.bg/content/files/stats-tiraji/649_86.txt
1534,,3,18,22,30,33,36,1986,15,1,https://info.toto.bg/content/files/stats-tiraji/649_86.txt
1535,,4,13,17,21,37,41,1986,16,1,https://info.toto.bg/content/files/stats-tiraji/649_86.txt
1536,,3,4,6,8,35,47,1986,17,1,https://info.toto.bg/content/files/stats-tiraji/649_86.txt
1537,,14,16,23,28,35,49,1986,18,1,https://info.toto.bg/content/files/stats-tiraji/649_86.txt
1538,,7,16,25,36,43,46,1986,19,1,https://info.toto.bg/content/files/stats-tiraji/649_86.txt
1539,,1,20,24,41,43,49,1986,20,1,https://info.toto.bg/content/files/stats-tiraji/649_86.txt
1540,,1,3,4,18,26,39,1986,21,1,https://info.toto.bg/content/files/stats-tiraji/649_86.txt
1541,,17,27,34,35,42,49,1986,22,1,https://info.toto.bg/content/files/stats-tiraji/649_86.txt
1542,,34,35,44,46,47,49,1986,23,1,https://info.toto.bg/content/files/stats-tiraji/649_86.txt
1543,,1,2,5,6,23,46,1986,24,1,https://info.toto.bg/content/files/stats-tiraji/649_86.txt
1544,,7,12,17,34,35,49,1986,25,1,https://info.toto.bg/content/files/stats-tiraji/649_86.txt
1545,,5,8,11,15,34,37,1986,26,1,https://info.toto.bg/content/files/stats-tiraji/649_86.txt
1546,,7,9,16,27,29,37,1986,27,1,https://info.toto.bg/content/files/stats-tiraji/649_86.txt
1547,,6,15,18,31,32,38,1986,28,1,https://info.toto.bg/content/files/stats-tiraji/649_86.txt
1548,,9,32,33,35,42,45,1986,29,1,https://info.toto.bg/content/files/stats-tiraji/649_86.txt
1549,,8,12,15,29,34,35,1986,30,1,https://info.toto.bg/content/files/stats-tiraji/649_86.txt
1550,,12,15,22,30,38,43,1986,31,1,https://info.toto.bg/content/files/stats-tiraji/649_86.txt
1551,,4,6,22,26,32,47,1986,32,1,https://info.toto.bg/content/files/stats-tiraji/649_86.txt
1552,,14,23,27,29,42,47,1986,33,1,https://info.toto.bg/content/files/stats-tiraji/649_86.txt
1553,,12,15,17,18,25,29,1986,34,1,https://info.toto.bg/content/files/stats-tiraji/649_86.txt
1554,,10,12,27,32,38,42,1986,35,1,https://info.toto.bg/content/files/stats-tiraji/649_86.txt
1555,,2,20,21,32,34,41,1986,36,1,https://info.toto.bg/content/files/stats-tiraji/649_86.txt
1556,,8,22,26,27,35,47,1986,37,1,https://info.toto.bg/content/files/stats-tiraji/649_86.txt
1557,,16,35,39,44,46,47,1986,38,1,https://info.toto.bg/content/files/stats-tiraji/649_86.txt
1558,,5,7,30,32,38,39,1986,39,1,https://info.toto.bg/content/files/stats-tiraji/649_86.txt
1559,,16,23,36,39,47,49,1986,40,1,https://info.toto.bg/content/files/stats-tiraji/649_86.txt
1560,,11,20,23,25,27,29,1986,41,1,https://info.toto.bg/content/files/stats-tiraji/649_86.txt
1561,,2,4,6,17,37,46,1986,42,1,https://info.toto.bg/content/files/stats-tiraji/649_86.txt
1562,,4,11,14,16,30,49,1986,43,1,https://info.toto.bg/content/files/stats-tiraji/649_86.txt
1563,,4,8,19,26,36,37,1986,44,1,https://info.toto.bg/content/files/stats-tiraji/649_86.txt
1564,,2,7,14,32,41,44,1986,45,1,https://info.toto.bg/content/files/stats-tiraji/649_86.txt
1565,,5,10,24,31,39,45,1986,46,1,https://info.toto.bg/content/files/stats-tiraji/649_86.txt
1566,,2,7,12,16,34,35,1986,47,1,https://info.toto.bg/content/files/stats-tiraji/649_86.txt
1567,,1,18,27,30,31,47,1986,48,1,https://info.toto.bg/content/files/stats-tiraji/649_86.txt
1568,,21,22,28,29,40,44,1986,49,1,https://info.toto.bg/content/files/stats-tiraji/649_86.txt
1569,,13,18,28,32,41,49,1986,50,1,https://info.toto.bg/content/files/stats-tiraji/649_86.txt
1570,,3,28,29,34,43,44,1986,51,1,https://info.toto.bg/content/files/stats-tiraji/649_86.txt
1571,,8,11,21,26,35,38,1986,601,1,https://info.toto.bg/content/files/stats-tiraji/649_86.txt
1572,,12,30,34,41,44,46,1986,602,1,https://info.toto.bg/content/files/stats-tiraji/649_86.txt
1573,,5,8,9,12,32,34,1986,603,1,https://info.toto.bg/content/files/stats-tiraji/649_86.txt
1574,,15,22,23,25,26,33,1986,604,1,https://info.toto.bg/content/files/stats-tiraji/649_86.txt
1575,,2,24,33,38,41,49,1987,1,1,https://info.toto.bg/content/files/stats-tiraji/649_87.txt
1576,,5,16,19,21,28,30,1987,2,1,https://info.toto.bg/content/files/stats-tiraji/649_87.txt
1577,,6,10,11,14,15,31,1987,3,1,https://info.toto.bg/content/files/stats-tiraji/649_87.txt
1578,,2,17,37,40,42,46,1987,4,1,https://info.toto.bg/content/files/stats-tiraji/649_87.txt
1579,,3,11,23,40,44,46,1987,5,1,https://info.toto.bg/content/files/stats-tiraji/649_87.txt
1580,,6,27,28,39,44,45,1987,6,1,https://info.toto.bg/content/files/stats-tiraji/649_87.txt
1581,,3,6,13,17,24,39,1987,7,1,https://info.toto.bg/content/files/stats-tiraji/649_87.txt
1582,,2,11,16,21,37,46,1987,8,1,https://info.toto.bg/content/files/stats-tiraji/649_87.txt
1583,,15,16,25,35,38,41,1987,9,1,https://info.toto.bg/content/files/stats-tiraji/649_87.txt
1584,,7,15,17,19,20,22,1987,10,1,https://info.toto.bg/content/files/stats-tiraji/649_87.txt
1585,,4,11,34,42,43,46,1987,11,1,https://info.toto.bg/content/files/stats-tiraji/649_87.txt
1586,,4,21,29,40,42,47,1987,12,1,https://info.toto.bg/content/files/stats-tiraji/649_87.txt
1587,,8,13,23,28,32,49,1987,13,1,https://info.toto.bg/content/files/stats-tiraji/649_87.txt
1588,,6,15,20,33,38,39,1987,14,1,https://info.toto.bg/content/files/stats-tiraji/649_87.txt
1589,,1,10,27,34,39,47,1987,15,1,https://info.toto.bg/content/files/stats-tiraji/649_87.txt
1590,,2,6,13,28,30,48,1987,16,1,https://info.toto.bg/content/files/stats-tiraji/649_87.txt
1591,,7,12,13,30,35,40,1987,17,1,https://info.toto.bg/content/files/stats-tiraji/649_87.txt
1592,,9,11,19,25,42,46,1987,18,1,https://info.toto.bg/content/files/stats-tiraji/649_87.txt
1593,,9,23,25,32,34,47,1987,19,1,https://info.toto.bg/content/files/stats-tiraji/649_87.txt
1594,,1,6,18,31,35,36,1987,20,1,https://info.toto.bg/content/files/stats-tiraji/649_87.txt
1595,,31,34,35,40,48,49,1987,21,1,https://info.toto.bg/content/files/stats-tiraji/649_87.txt
1596,,9,20,33,37,47,49,1987,22,1,https://info.toto.bg/content/files/stats-tiraji/649_87.txt
1597,,2,4,9,20,21,36,1987,23,1,https://info.toto.bg/content/files/stats-tiraji/649_87.txt
1598,,4,6,8,22,41,42,1987,24,1,https://info.toto.bg/content/files/stats-tiraji/649_87.txt
1599,,3,22,25,44,46,49,1987,25,1,https://info.toto.bg/content/files/stats-tiraji/649_87.txt
1600,,4,11,24,45,48,49,1987,26,1,https://info.toto.bg/content/files/stats-tiraji/649_87.txt
1601,,6,10,11,25,35,37,1987,27,1,https://info.toto.bg/content/files/stats-tiraji/649_87.txt
1602,,7,15,22,31,32,36,1987,28,1,https://info.toto.bg/content/files/stats-tiraji/649_87.txt
1603,,4,12,25,34,37,43,1987,29,1,https://info.toto.bg/content/files/stats-tiraji/649_87.txt
1604,,12,13,18,36,46,47,1987,30,1,https://info.toto.bg/content/files/stats-tiraji/649_87.txt
1605,,5,18,22,24,27,46,1987,31,1,https://info.toto.bg/content/files/stats-tiraji/649_87.txt
1606,,6,7,19,24,39,44,1987,32,1,https://info.toto.bg/content/files/stats-tiraji/649_87.txt
1607,,13,15,21,22,25,33,1987,33,1,https://info.toto.bg/content/files/stats-tiraji/649_87.txt
1608,,19,26,33,41,43,45,1987,34,1,https://info.toto.bg/content/files/stats-tiraji/649_87.txt
1609,,1,11,12,17,35,39,1987,35,1,https://info.toto.bg/content/files/stats-tiraji/649_87.txt
1610,,16,21,27,44,48,49,1987,36,1,https://info.toto.bg/content/files/stats-tiraji/649_87.txt
1611,,3,6,22,30,34,48,1987,37,1,https://info.toto.bg/content/files/stats-tiraji/649_87.txt
1612,,10,11,33,37,46,48,1987,38,1,https://info.toto.bg/content/files/stats-tiraji/649_87.txt
1613,,4,14,29,37,46,47,1987,39,1,https://info.toto.bg/content/files/stats-tiraji/649_87.txt
1614,,2,3,15,28,34,44,1987,40,1,https://info.toto.bg/content/files/stats-tiraji/649_87.txt
1615,,12,13,14,27,31,43,1987,41,1,https://info.toto.bg/content/files/stats-tiraji/649_87.txt
1616,,14,25,36,37,39,46,1987,42,1,https://info.toto.bg/content/files/stats-tiraji/649_87.txt
1617,,4,8,18,22,25,44,1987,43,1,https://info.toto.bg/content/files/stats-tiraji/649_87.txt
1618,,2,5,25,31,34,42,1987,44,1,https://info.toto.bg/content/files/stats-tiraji/649_87.txt
1619,,26,31,43,45,46,47,1987,45,1,https://info.toto.bg/content/files/stats-tiraji/649_87.txt
1620,,11,15,24,28,38,45,1987,46,1,https://info.toto.bg/content/files/stats-tiraji/649_87.txt
1621,,2,17,24,25,29,42,1987,47,1,https://info.toto.bg/content/files/stats-tiraji/649_87.txt
1622,,4,20,22,42,46,49,1987,48,1,https://info.toto.bg/content/files/stats-tiraji/649_87.txt
1623,,7,12,18,30,43,46,1987,49,1,https://info.toto.bg/content/files/stats-tiraji/649_87.txt
1624,,3,5,9,14,33,41,1987,50,1,https://info.toto.bg/content/files/stats-tiraji/649_87.txt
1625,,1,10,28,33,41,46,1987,51,1,https://info.toto.bg/content/files/stats-tiraji/649_87.txt
1626,,4,10,25,26,33,48,1987,52,1,https://info.toto.bg/content/files/stats-tiraji/649_87.txt
1627,,2,13,36,37,43,46,1987,601,1,https://info.toto.bg/content/files/stats-tiraji/649_87.txt
1628,,1,2,28,29,31,40,1987,602,1,https://info.toto.bg/content/files/stats-tiraji/649_87.txt
1629,,3,8,27,35,36,41,1987,603,1,https://info.toto.bg/content/files/stats-tiraji/649_87.txt
1630,,17,18,22,24,30,35,1988,0,1,https://info.toto.bg/content/files/stats-tiraji/649_88.txt
1631,,5,6,24,29,37,48,1988,1,1,https://info.toto.bg/content/files/stats-tiraji/649_88.txt
1632,,5,6,8,30,48,49,1988,2,1,https://info.toto.bg/content/files/stats-tiraji/649_88.txt
1633,,2,11,21,46,47,48,1988,3,1,https://info.toto.bg/content/files/stats-tiraji/649_88.txt
1634,,7,20,21,38,39,43,1988,4,1,https://info.toto.bg/content/files/stats-tiraji/649_88.txt
1635,,11,12,22,33,34,44,1988,5,1,https://info.toto.bg/content/files/stats-tiraji/649_88.txt
1636,,5,21,30,32,41,45,1988,6,1,https://info.toto.bg/content/files/stats-tiraji/649_88.txt
1637,,3,18,27,41,45,49,1988,7,1,https://info.toto.bg/content/files/stats-tiraji/649_88.txt
1638,,6,8,13,17,42,43,1988,8,1,https://info.toto.bg/content/files/stats-tiraji/649_88.txt
1639,,11,14,24,33,35,37,1988,9,1,https://info.toto.bg/content/files/stats-tiraji/649_88.txt
1640,,1,7,8,9,16,29,1988,10,1,https://info.toto.bg/content/files/stats-tiraji/649_88.txt
1641,,15,21,26,35,37,46,1988,11,1,https://info.toto.bg/content/files/stats-tiraji/649_88.txt
1642,,9,11,14,35,42,43,1988,12,1,https://info.toto.bg/content/files/stats-tiraji/649_88.txt
1643,,19,20,24,29,34,37,1988,13,1,https://info.toto.bg/content/files/stats-tiraji/649_88.txt
1644,,5,22,27,34,35,36,1988,14,1,https://info.toto.bg/content/files/stats-tiraji/649_88.txt
1645,,1,5,24,25,38,46,1988,15,1,https://info.toto.bg/content/files/stats-tiraji/649_88.txt
1646,,6,11,16,18,30,44,1988,16,1,https://info.toto.bg/content/files/stats-tiraji/649_88.txt
1647,,11,16,19,30,32,36,1988,17,1,https://info.toto.bg/content/files/stats-tiraji/649_88.txt
1648,,8,9,26,29,45,47,1988,18,1,https://info.toto.bg/content/files/stats-tiraji/649_88.txt
1649,,3,10,11,19,21,46,1988,19,1,https://info.toto.bg/content/files/stats-tiraji/649_88.txt
1650,,10,25,32,39,41,43,1988,20,1,https://info.toto.bg/content/files/stats-tiraji/649_88.txt
1651,,7,16,33,44,46,47,1988,21,1,https://info.toto.bg/content/files/stats-tiraji/649_88.txt
1652,,2,22,30,33,38,44,1988,22,1,https://info.toto.bg/content/files/stats-tiraji/649_88.txt
1653,,21,23,24,33,38,42,1988,23,1,https://info.toto.bg/content/files/stats-tiraji/649_88.txt
1654,,1,15,24,27,31,48,1988,24,1,https://info.toto.bg/content/files/stats-tiraji/649_88.txt
1655,,11,20,26,31,32,38,1988,25,1,https://info.toto.bg/content/files/stats-tiraji/649_88.txt
1656,,3,9,19,26,37,48,1988,26,1,https://info.toto.bg/content/files/stats-tiraji/649_88.txt
1657,,1,5,10,19,43,48,1988,27,1,https://info.toto.bg/content/files/stats-tiraji/649_88.txt
1658,,13,29,30,32,40,45,1988,28,1,https://info.toto.bg/content/files/stats-tiraji/649_88.txt
1659,,1,8,10,18,29,47,1988,29,1,https://info.toto.bg/content/files/stats-tiraji/649_88.txt
1660,,7,8,16,21,32,36,1988,30,1,https://info.toto.bg/content/files/stats-tiraji/649_88.txt
1661,,9,12,15,38,42,48,1988,31,1,https://info.toto.bg/content/files/stats-tiraji/649_88.txt
1662,,8,16,17,29,40,45,1988,32,1,https://info.toto.bg/content/files/stats-tiraji/649_88.txt
1663,,7,8,10,20,28,46,1988,33,1,https://info.toto.bg/content/files/stats-tiraji/649_88.txt
1664,,17,18,23,25,27,32,1988,34,1,https://info.toto.bg/content/files/stats-tiraji/649_88.txt
1665,,1,12,17,18,38,46,1988,35,1,https://info.toto.bg/content/files/stats-tiraji/649_88.txt
1666,,12,13,18,19,37,46,1988,36,1,https://info.toto.bg/content/files/stats-tiraji/649_88.txt
1667,,2,5,13,25,30,40,1988,37,1,https://info.toto.bg/content/files/stats-tiraji/649_88.txt
1668,,9,18,30,35,46,48,1988,38,1,https://info.toto.bg/content/files/stats-tiraji/649_88.txt
1669,,17,25,32,33,40,41,1988,39,1,https://info.toto.bg/content/files/stats-tiraji/649_88.txt
1670,,7,17,23,30,46,48,1988,40,1,https://info.toto.bg/content/files/stats-tiraji/649_88.txt
1671,,8,9,12,14,23,43,1988,41,1,https://info.toto.bg/content/files/stats-tiraji/649_88.txt
1672,,21,26,38,39,41,49,1988,42,1,https://info.toto.bg/content/files/stats-tiraji/649_88.txt
1673,,14,21,24,27,47,49,1988,43,1,https://info.toto.bg/content/files/stats-tiraji/649_88.txt
1674,,4,20,31,32,38,42,1988,44,1,https://info.toto.bg/content/files/stats-tiraji/649_88.txt
1675,,14,21,26,29,31,48,1988,45,1,https://info.toto.bg/content/files/stats-tiraji/649_88.txt
1676,,6,17,20,32,39,45,1988,46,1,https://info.toto.bg/content/files/stats-tiraji/649_88.txt
1677,,1,5,13,29,30,41,1988,47,1,https://info.toto.bg/content/files/stats-tiraji/649_88.txt
1678,,6,10,19,22,27,43,1988,48,1,https://info.toto.bg/content/files/stats-tiraji/649_88.txt
1679,,1,3,4,16,21,48,1988,49,1,https://info.toto.bg/content/files/stats-tiraji/649_88.txt
1680,,2,19,21,23,32,36,1988,50,1,https://info.toto.bg/content/files/stats-tiraji/649_88.txt
1681,,5,14,16,17,24,47,1988,51,1,https://info.toto.bg/content/files/stats-tiraji/649_88.txt
1682,,7,9,12,18,28,48,1988,52,1,https://info.toto.bg/content/files/stats-tiraji/649_88.txt
1683,,5,26,28,30,31,45,1988,601,1,https://info.toto.bg/content/files/stats-tiraji/649_88.txt
1684,,1,3,6,18,30,42,1988,602,1,https://info.toto.bg/content/files/stats-tiraji/649_88.txt
1685,,5,12,27,33,36,39,1988,603,1,https://info.toto.bg/content/files/stats-tiraji/649_88.txt
1686,,9,19,33,40,41,47,1988,604,1,https://info.toto.bg/content/files/stats-tiraji/649_88.txt
1687,,4,18,26,35,39,42,1989,1,1,https://info.toto.bg/content/files/stats-tiraji/649_89.txt
1688,,1,13,25,30,43,48,1989,2,1,https://info.toto.bg/content/files/stats-tiraji/649_89.txt
1689,,14,16,17,25,32,37,1989,3,1,https://info.toto.bg/content/files/stats-tiraji/649_89.txt
1690,,4,6,12,14,17,34,1989,4,1,https://info.toto.bg/content/files/stats-tiraji/649_89.txt
1691,,2,22,27,30,35,49,1989,5,1,https://info.toto.bg/content/files/stats-tiraji/649_89.txt
1692,,5,22,29,30,39,45,1989,6,1,https://info.toto.bg/content/files/stats-tiraji/649_89.txt
1693,,9,11,14,20,21,44,1989,7,1,https://info.toto.bg/content/files/stats-tiraji/649_89.txt
1694,,4,12,19,24,31,44,1989,8,1,https://info.toto.bg/content/files/stats-tiraji/649_89.txt
1695,,2,5,14,23,24,35,1989,9,1,https://info.toto.bg/content/files/stats-tiraji/649_89.txt
1696,,1,7,32,40,47,49,1989,10,1,https://info.toto.bg/content/files/stats-tiraji/649_89.txt
1697,,18,19,31,34,42,43,1989,11,1,https://info.toto.bg/content/files/stats-tiraji/649_89.txt
1698,,1,13,23,26,33,43,1989,12,1,https://info.toto.bg/content/files/stats-tiraji/649_89.txt
1699,,3,23,26,33,39,42,1989,13,1,https://info.toto.bg/content/files/stats-tiraji/649_89.txt
1700,,1,2,12,15,19,21,1989,14,1,https://info.toto.bg/content/files/stats-tiraji/649_89.txt
1701,,4,12,20,21,36,45,1989,15,1,https://info.toto.bg/content/files/stats-tiraji/649_89.txt
1702,,6,21,35,36,40,43,1989,16,1,https://info.toto.bg/content/files/stats-tiraji/649_89.txt
1703,,11,15,26,27,29,38,1989,17,1,https://info.toto.bg/content/files/stats-tiraji/649_89.txt
1704,,2,4,20,24,25,42,1989,18,1,https://info.toto.bg/content/files/stats-tiraji/649_89.txt
1705,,11,17,19,21,34,36,1989,19,1,https://info.toto.bg/content/files/stats-tiraji/649_89.txt
1706,,2,10,13,24,25,31,1989,20,1,https://info.toto.bg/content/files/stats-tiraji/649_89.txt
1707,,1,4,8,15,18,28,1989,21,1,https://info.toto.bg/content/files/stats-tiraji/649_89.txt
1708,,4,14,27,28,39,40,1989,22,1,https://info.toto.bg/content/files/stats-tiraji/649_89.txt
1709,,7,17,24,25,37,43,1989,23,1,https://info.toto.bg/content/files/stats-tiraji/649_89.txt
1710,,4,18,20,23,26,32,1989,24,1,https://info.toto.bg/content/files/stats-tiraji/649_89.txt
1711,,14,20,22,25,42,43,1989,25,1,https://info.toto.bg/content/files/stats-tiraji/649_89.txt
1712,,16,19,20,24,28,35,1989,26,1,https://info.toto.bg/content/files/stats-tiraji/649_89.txt
1713,,6,17,21,30,34,44,1989,27,1,https://info.toto.bg/content/files/stats-tiraji/649_89.txt
1714,,8,30,34,43,44,49,1989,28,1,https://info.toto.bg/content/files/stats-tiraji/649_89.txt
1715,,4,24,26,32,42,48,1989,29,1,https://info.toto.bg/content/files/stats-tiraji/649_89.txt
1716,,4,5,13,21,27,30,1989,30,1,https://info.toto.bg/content/files/stats-tiraji/649_89.txt
1717,,1,4,14,18,35,49,1989,31,1,https://info.toto.bg/content/files/stats-tiraji/649_89.txt
1718,,14,17,22,28,31,38,1989,32,1,https://info.toto.bg/content/files/stats-tiraji/649_89.txt
1719,,10,12,24,31,33,43,1989,33,1,https://info.toto.bg/content/files/stats-tiraji/649_89.txt
1720,,4,9,13,14,20,36,1989,34,1,https://info.toto.bg/content/files/stats-tiraji/649_89.txt
1721,,17,19,22,25,34,47,1989,35,1,https://info.toto.bg/content/files/stats-tiraji/649_89.txt
1722,,12,18,21,31,32,39,1989,36,1,https://info.toto.bg/content/files/stats-tiraji/649_89.txt
1723,,5,11,24,28,34,46,1989,37,1,https://info.toto.bg/content/files/stats-tiraji/649_89.txt
1724,,10,13,22,25,41,48,1989,38,1,https://info.toto.bg/content/files/stats-tiraji/649_89.txt
1725,,14,24,29,30,37,38,1989,39,1,https://info.toto.bg/content/files/stats-tiraji/649_89.txt
1726,,2,16,27,32,44,49,1989,40,1,https://info.toto.bg/content/files/stats-tiraji/649_89.txt
1727,,6,10,14,17,31,41,1989,41,1,https://info.toto.bg/content/files/stats-tiraji/649_89.txt
1728,,17,18,32,37,43,49,1989,42,1,https://info.toto.bg/content/files/stats-tiraji/649_89.txt
1729,,7,8,16,22,30,32,1989,43,1,https://info.toto.bg/content/files/stats-tiraji/649_89.txt
1730,,6,20,21,43,45,48,1989,44,1,https://info.toto.bg/content/files/stats-tiraji/649_89.txt
1731,,8,11,14,27,29,38,1989,45,1,https://info.toto.bg/content/files/stats-tiraji/649_89.txt
1732,,4,7,27,29,34,44,1989,46,1,https://info.toto.bg/content/files/stats-tiraji/649_89.txt
1733,,1,7,17,21,47,48,1989,47,1,https://info.toto.bg/content/files/stats-tiraji/649_89.txt
1734,,2,7,17,20,30,34,1989,48,1,https://info.toto.bg/content/files/stats-tiraji/649_89.txt
1735,,13,18,19,24,34,47,1989,49,1,https://info.toto.bg/content/files/stats-tiraji/649_89.txt
1736,,9,15,22,25,30,34,1989,50,1,https://info.toto.bg/content/files/stats-tiraji/649_89.txt
1737,,1,8,14,16,21,36,1989,51,1,https://info.toto.bg/content/files/stats-tiraji/649_89.txt
1738,,6,7,27,34,36,45,1989,52,1,https://info.toto.bg/content/files/stats-tiraji/649_89.txt
1739,,8,9,14,18,21,40,1989,601,1,https://info.toto.bg/content/files/stats-tiraji/649_89.txt
1740,,5,9,10,14,20,33,1989,602,1,https://info.toto.bg/content/files/stats-tiraji/649_89.txt
1741,,3,18,22,29,39,43,1989,603,1,https://info.toto.bg/content/files/stats-tiraji/649_89.txt
1742,,6,21,22,23,24,37,1990,0,1,https://info.toto.bg/content/files/stats-tiraji/649_90.txt
1743,,8,17,20,30,46,49,1990,1,1,https://info.toto.bg/content/files/stats-tiraji/649_90.txt
1744,,20,23,26,31,35,45,1990,2,1,https://info.toto.bg/content/files/stats-tiraji/649_90.txt
1745,,1,20,23,41,45,46,1990,3,1,https://info.toto.bg/content/files/stats-tiraji/649_90.txt
1746,,9,13,17,24,27,35,1990,4,1,https://info.toto.bg/content/files/stats-tiraji/649_90.txt
1747,,1,15,29,30,34,37,1990,5,1,https://info.toto.bg/content/files/stats-tiraji/649_90.txt
